day,scenario,seed,mean_health,mean_sdh_risk,mean_isolation,mean_acute_dependence,acute_events_today,prevention_acts_today,social_links_today,mean_fatigue,gini_fatigue,burnout_count,top10_load_ratio,coop_acts_today,mean_virtue,mean_eudaimonia,swf_utility,swf_eudaimonia,swf_penalty,social_welfare,coordination_level,pending_tasks,M1,M2,M3,M4,M5,FC_A1,FC_A2,FC_A3,FC_B1,FC_B2,FC_B3,FC_B4,FC_C1,FC_C2,FC_C3,cum_acute_events,cum_M1,cum_M2,cum_M3,cum_M4,cum_M5,cum_FC_A1,cum_FC_A2,cum_FC_A3,cum_FC_B1,cum_FC_B2,cum_FC_B3,cum_FC_B4,cum_FC_C1,cum_FC_C2,cum_FC_C3,total_nudge_interventions,nudge_N1,nudge_N2,nudge_N3,nudge_N4,nudge_N5,label
1,C,0,0.6596,0.3628,0.2588,0.0112,3,15,0,0.2225,0.2851,0,0.3158,5,0.01,0.5156382461708136,25.0,12.891,0.0,37.891,0.5588,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C
2,C,0,0.6568,0.3637,0.2611,0.033,6,15,0,0.2528,0.3261,0,0.24,6,0.022000000000000002,0.5360723016483337,25.0,13.4018,0.0,38.4018,0.6752,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C
3,C,0,0.6634,0.3642,0.2631,0.042,3,19,0,0.2788,0.3844,0,0.2609,6,0.034,0.5548578429821823,25.0,13.8714,0.0,38.8714,0.696,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C
4,C,0,0.6636,0.3673,0.2668,0.0502,3,12,0,0.2795,0.4109,0,0.3125,6,0.046000000000000006,0.5681786943702973,25.0,14.2045,0.0,39.2045,0.696,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,C
5,C,0,0.6684,0.3682,0.2691,0.0582,3,18,0,0.295,0.4471,0,0.2727,6,0.057999999999999996,0.5863497076988922,25.0,14.6587,0.0,39.6587,0.696,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,C
6,C,0,0.6694,0.3702,0.2721,0.0692,4,14,0,0.2945,0.4567,1,0.25,6,0.07,0.6028123263421217,25.0,15.0703,0.0,40.0703,0.696,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,C
7,C,0,0.6642,0.3733,0.2758,0.0835,5,12,0,0.2903,0.4967,1,0.3889,3,0.07600000000000001,0.616712146129453,25.0,15.4178,0.0,40.4178,0.696,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,27,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,C
8,C,0,0.6541,0.3753,0.2788,0.1092,8,16,0,0.3017,0.5105,2,0.2917,5,0.086,0.6355816010996257,25.0,15.8895,0.0,40.8895,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,35,8,8,8,0,0,0,0,1,0,1,0,0,0,0,0,5,0,0,5,0,0,C
9,C,0,0.6472,0.3773,0.2818,0.1307,7,16,0,0.3129,0.523,3,0.3043,2,0.09000000000000002,0.6527728973146237,25.0,16.3193,0.0,41.3193,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,42,9,9,9,0,0,0,0,2,0,2,0,0,0,0,0,6,0,0,6,0,0,C
10,C,0,0.6436,0.3812,0.2861,0.136,3,11,0,0.306,0.5268,3,0.2857,4,0.098,0.6635408328073821,25.0,16.5885,0.0,41.5885,0.696,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,45,10,10,10,0,0,0,0,3,0,3,0,1,0,0,0,7,0,0,7,0,0,C
11,C,0,0.6274,0.3866,0.2913,0.1568,7,7,0,0.3104,0.5301,3,0.2857,2,0.10200000000000001,0.6736438880729233,25.0,16.8411,0.0,41.8411,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,52,11,11,11,0,0,0,0,4,0,4,0,1,0,0,0,8,0,0,8,0,0,C
12,C,0,0.6224,0.3893,0.2948,0.1695,5,14,0,0.316,0.5223,3,0.2632,5,0.11200000000000002,0.6888264161798329,25.0,17.2207,0.0,42.2207,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,57,12,12,12,0,0,0,0,5,0,5,0,1,0,0,0,9,0,0,9,0,0,C
13,C,0,0.6082,0.3936,0.2993,0.193,8,9,0,0.3165,0.5228,2,0.2778,4,0.12000000000000002,0.7026761542524664,25.0,17.5669,0.0,42.5669,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,65,13,13,13,0,0,0,0,6,0,6,0,1,0,0,0,10,0,0,10,0,0,C
14,C,0,0.6,0.3963,0.3028,0.212,7,14,0,0.3253,0.5394,2,0.2857,1,0.12200000000000001,0.7139635372956771,25.0,17.8491,0.0,42.8491,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,72,14,14,14,0,0,0,0,7,0,7,0,1,0,0,0,11,0,0,11,0,0,C
15,C,0,0.5898,0.3995,0.3066,0.2308,7,13,0,0.3289,0.5356,1,0.3,5,0.132,0.7242968909932567,25.0,18.1074,0.0,43.1074,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,79,15,15,15,0,0,0,0,8,0,8,0,1,0,0,0,12,0,0,12,0,0,C
16,C,0,0.5679,0.4041,0.3113,0.2615,10,9,0,0.3292,0.5597,1,0.3158,1,0.13399999999999998,0.7275966664360628,25.0,18.1899,0.0,43.1899,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,89,16,16,16,0,0,0,0,9,0,9,0,1,0,0,0,13,0,0,13,0,0,C
17,C,0,0.5553,0.4076,0.3153,0.28,7,12,0,0.3345,0.5725,3,0.3158,3,0.13999999999999999,0.7322303311103708,25.0,18.3058,0.0,43.3058,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,96,17,17,17,0,0,0,0,10,0,10,0,1,0,0,0,14,0,0,14,0,0,C
18,C,0,0.5361,0.4107,0.3191,0.3142,11,13,0,0.3569,0.5438,6,0.25,1,0.142,0.7437743675075815,25.0,18.5944,0.0,43.5944,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,107,18,18,18,0,0,0,0,11,0,11,0,1,0,0,0,15,0,0,15,0,0,C
19,C,0,0.5306,0.4131,0.3223,0.3327,7,15,0,0.3761,0.497,7,0.2727,5,0.152,0.7581139953829517,25.0,18.9528,0.0,43.9528,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,114,19,19,19,0,0,0,0,12,0,12,0,1,0,0,0,16,0,0,16,0,0,C
20,C,0,0.5218,0.4181,0.3273,0.3452,6,8,0,0.3753,0.4863,7,0.4286,0,0.152,0.7651988265646443,25.0,19.13,0.0,44.13,0.696,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,120,20,20,20,0,0,0,0,13,1,13,0,2,0,0,0,17,0,0,17,0,0,C
21,C,0,0.5095,0.4193,0.3298,0.3755,10,18,0,0.4083,0.425,7,0.25,4,0.16,0.7840034439780063,25.0,19.6001,0.0,44.6001,0.696,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,130,21,21,21,0,1,0,0,14,1,14,0,2,0,0,0,18,0,0,18,0,0,C
22,C,0,0.5011,0.4247,0.3351,0.3817,4,7,0,0.3979,0.4446,8,0.4545,1,0.162,0.7882373557816122,25.0,19.7059,0.0,44.7059,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,134,22,22,22,0,1,0,0,15,2,15,0,2,0,0,0,19,0,0,19,0,0,C
23,C,0,0.4901,0.4275,0.3386,0.4015,8,14,0,0.4117,0.4212,7,0.3182,4,0.17,0.8005054842006137,25.0,20.0126,0.0,45.0126,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,142,23,23,23,0,1,0,0,16,2,16,0,2,0,0,0,20,0,0,20,0,0,C
24,C,0,0.4797,0.4313,0.3428,0.4185,7,11,0,0.4131,0.4376,5,0.3889,1,0.172,0.8038977362321763,25.0,20.0974,0.0,45.0974,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,149,24,24,24,0,1,0,0,17,2,17,0,2,0,0,0,21,0,0,21,0,0,C
25,C,0,0.4576,0.4363,0.3478,0.4472,12,8,0,0.4135,0.4563,4,0.3,1,0.17400000000000002,0.8053362075732106,25.0,20.1334,0.0,45.1334,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,161,25,25,25,0,1,0,0,18,2,18,0,2,0,0,0,22,0,0,22,0,0,C
26,C,0,0.4506,0.4402,0.3521,0.4562,7,11,0,0.4185,0.4574,4,0.3333,1,0.17600000000000002,0.8063668006611994,25.0,20.1592,0.0,45.1592,0.696,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,168,26,26,26,0,1,0,0,19,2,19,1,2,0,0,0,23,0,0,23,0,0,C
27,C,0,0.4435,0.4437,0.3561,0.4632,6,12,0,0.4262,0.4536,6,0.2222,3,0.182,0.8095205185912552,25.0,20.238,0.0,45.238,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,174,27,27,27,0,1,0,0,20,2,20,1,2,0,0,0,24,0,0,24,0,0,C
28,C,0,0.442,0.4468,0.3598,0.4735,5,13,0,0.4363,0.4458,7,0.2778,1,0.184,0.8132610841668304,25.0,20.3315,0.0,45.3315,0.696,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,179,28,28,28,0,1,0,0,21,2,21,2,2,0,0,0,25,0,0,25,0,0,C
29,C,0,0.45,0.4492,0.3631,0.4682,2,15,0,0.4428,0.4347,7,0.2941,4,0.192,0.8171824046889559,25.0,20.4296,0.0,45.4296,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,181,29,29,29,0,1,0,0,22,2,22,2,2,0,0,0,26,0,0,26,0,0,C
30,C,0,0.4405,0.452,0.3666,0.4882,9,14,0,0.4637,0.4069,8,0.3043,2,0.19599999999999998,0.8267816346517405,25.0,20.6695,0.0,45.6695,0.696,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,190,30,30,30,0,1,0,0,23,2,23,3,3,0,0,0,27,0,0,27,0,0,C
31,C,0,0.44,0.4547,0.3701,0.493,4,14,0,0.4727,0.4006,9,0.3333,3,0.20199999999999999,0.8340516362992083,25.0,20.8513,0.0,45.8513,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,194,31,31,31,0,1,0,0,24,2,24,3,3,0,0,0,28,0,0,28,0,0,C
32,C,0,0.42,0.4582,0.3741,0.5237,11,12,0,0.4887,0.3892,8,0.3043,3,0.20799999999999996,0.8410650086297405,25.0,21.0266,0.0,46.0266,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,205,32,32,32,0,1,0,0,25,2,25,3,3,0,0,0,29,0,0,29,0,0,C
33,C,0,0.4238,0.4621,0.3783,0.518,1,11,0,0.4808,0.3913,10,0.4167,2,0.21199999999999997,0.8422469852588581,25.0,21.0562,0.0,46.0562,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,206,33,33,33,0,1,0,0,26,3,26,3,3,0,0,0,30,0,0,30,0,0,C
34,C,0,0.4193,0.4656,0.3823,0.5315,7,12,0,0.4885,0.3831,10,0.3684,3,0.21799999999999997,0.8469903383641466,25.0,21.1748,0.0,46.1748,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,213,34,34,34,0,1,0,0,27,3,27,3,3,0,0,0,31,0,0,31,0,0,C
35,C,0,0.4106,0.4698,0.3868,0.5432,6,10,0,0.4914,0.3737,9,0.3125,3,0.22399999999999998,0.8503244786873523,25.0,21.2581,0.0,46.2581,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,219,35,35,35,0,1,0,0,28,3,28,3,3,0,0,0,32,0,0,32,0,0,C
36,C,0,0.4067,0.4726,0.3903,0.5585,10,14,0,0.511,0.3592,11,0.2917,0,0.22399999999999998,0.8557644786873523,25.0,21.3941,0.0,46.3941,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,229,36,36,36,0,1,0,0,29,3,29,3,3,0,0,0,33,0,0,33,0,0,C
37,C,0,0.401,0.4765,0.3946,0.565,8,11,0,0.5221,0.3432,13,0.3684,0,0.22399999999999998,0.8602410362406862,25.0,21.506,0.0,46.506,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,237,37,37,37,0,1,0,0,30,3,30,3,3,0,0,0,34,0,0,34,0,0,C
38,C,0,0.3985,0.4803,0.3988,0.562,5,11,0,0.5309,0.3243,12,0.4375,1,0.22599999999999998,0.8631522577350501,25.0,21.5788,0.0,46.5788,0.696,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,242,38,38,38,0,1,0,0,31,4,31,4,3,0,0,0,35,0,0,35,0,0,C
39,C,0,0.3999,0.4842,0.4031,0.5595,5,11,0,0.5362,0.3207,13,0.375,2,0.23,0.8657340723174027,25.0,21.6434,0.0,46.6434,0.696,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,247,39,39,39,0,1,0,0,32,4,32,5,3,0,0,0,36,0,0,36,0,0,C
40,C,0,0.3976,0.4873,0.4068,0.5637,6,13,0,0.5426,0.3116,10,0.3158,0,0.23,0.8696540723174029,25.0,21.7414,0.0,46.7414,0.696,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,253,40,40,40,0,1,0,0,33,4,33,6,4,0,0,0,37,0,0,37,0,0,C
41,C,0,0.388,0.4916,0.4113,0.5772,9,10,0,0.5493,0.3071,10,0.3158,6,0.24200000000000002,0.8733961594491018,25.0,21.8349,0.0,46.8349,0.696,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,262,41,41,41,0,1,0,0,34,4,34,7,4,0,0,0,38,0,0,38,0,0,C
42,C,0,0.3722,0.4962,0.4161,0.5972,9,9,0,0.5593,0.3086,13,0.3333,1,0.24400000000000002,0.8740311697394738,25.0,21.8508,0.0,46.8508,0.696,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,271,42,42,42,0,1,0,0,35,4,35,8,4,0,0,0,39,0,0,39,0,0,C
43,C,0,0.3708,0.4993,0.4198,0.606,7,13,0,0.5659,0.3046,12,0.3,3,0.25,0.877120473298746,25.0,21.928,0.0,46.928,0.696,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,278,43,43,43,0,1,0,0,36,4,36,9,4,0,0,0,40,0,0,40,0,0,C
44,C,0,0.3659,0.5032,0.4241,0.6142,7,11,0,0.5651,0.3119,11,0.3333,1,0.252,0.8783516947931099,25.0,21.9588,0.0,46.9588,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,285,44,44,44,0,1,0,0,37,4,37,9,4,0,0,0,41,0,0,41,0,0,C
45,C,0,0.362,0.5063,0.4278,0.6245,6,13,0,0.5764,0.3006,14,0.3158,2,0.256,0.8820471312372672,25.0,22.0512,0.0,47.0512,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,291,45,45,45,0,1,0,0,38,4,38,9,4,0,0,0,42,0,0,42,0,0,C
46,C,0,0.3513,0.5117,0.4331,0.6335,6,7,0,0.5695,0.3063,14,0.4615,0,0.256,0.882207131237267,25.0,22.0552,0.0,47.0552,0.696,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,297,46,46,46,0,1,0,0,39,5,39,10,4,0,0,0,43,0,0,43,0,0,C
47,C,0,0.3296,0.516,0.4376,0.6617,14,10,0,0.5974,0.2556,16,0.2917,1,0.258,0.8935707819978731,25.0,22.3393,0.0,47.3393,0.696,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,311,47,47,47,0,2,0,0,40,5,40,10,4,0,0,0,44,0,0,44,0,0,C
48,C,0,0.3218,0.5195,0.4416,0.675,9,12,0,0.6062,0.2202,15,0.3684,0,0.258,0.9010907819978731,25.0,22.5273,0.0,47.5273,0.696,2,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,320,48,48,48,0,2,0,0,41,5,41,11,4,0,0,0,45,0,0,45,0,0,C
49,C,0,0.3108,0.5248,0.4468,0.6875,12,7,0,0.6114,0.2236,13,0.3333,1,0.26,0.9035471426765126,25.0,22.5887,0.0,47.5887,0.696,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,332,49,49,49,0,2,0,0,42,5,42,12,4,0,0,0,46,0,0,46,0,0,C
50,C,0,0.2945,0.5302,0.4521,0.6992,13,7,0,0.6215,0.2244,13,0.3,1,0.262,0.9050262184420302,25.0,22.6257,0.0,47.6257,0.696,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,345,50,50,50,0,2,0,0,43,5,43,13,5,0,0,0,47,0,0,47,0,0,C
51,C,0,0.2887,0.5345,0.4566,0.7095,10,10,0,0.6316,0.2234,14,0.3,2,0.266,0.9075623341149514,25.0,22.6891,0.0,47.6891,0.696,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,355,51,51,51,0,2,0,0,44,5,44,14,5,0,0,0,48,0,0,48,0,0,C
52,C,0,0.2886,0.538,0.4606,0.713,4,12,0,0.6297,0.2224,14,0.3125,2,0.27,0.9098088721727768,25.0,22.7452,0.0,47.7452,0.696,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,359,52,52,52,0,2,0,0,45,5,45,15,5,0,0,0,49,0,0,49,0,0,C
53,C,0,0.2837,0.543,0.4656,0.7165,8,8,0,0.6313,0.2168,13,0.3125,1,0.272,0.9116488721727768,25.0,22.7912,0.0,47.7912,0.696,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,367,53,53,53,0,2,0,0,46,5,46,16,5,0,0,0,50,0,0,50,0,0,C
54,C,0,0.2816,0.5453,0.4688,0.7242,6,15,0,0.6438,0.2123,13,0.3333,1,0.27399999999999997,0.9138652328514162,25.0,22.8466,0.0,47.8466,0.696,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,373,54,54,54,0,2,0,0,47,5,47,17,5,0,0,0,51,0,0,51,0,0,C
55,C,0,0.2717,0.5503,0.4738,0.7315,8,8,0,0.6514,0.2019,16,0.3125,1,0.276,0.9164418291576595,25.0,22.911,0.0,47.911,0.696,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,381,55,55,55,0,2,0,0,48,5,48,18,5,0,0,0,52,0,0,52,0,0,C
56,C,0,0.2626,0.555,0.4786,0.739,9,9,0,0.659,0.1945,16,0.4444,0,0.276,0.9205218291576597,25.0,23.013,0.0,48.013,0.696,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,390,56,56,56,0,2,0,0,49,6,49,19,5,0,0,0,53,0,0,53,0,0,C
57,C,0,0.2551,0.5607,0.4841,0.741,6,6,0,0.6522,0.1935,16,0.4167,0,0.276,0.9211319957369638,25.0,23.0283,0.0,48.0283,0.696,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,396,57,57,57,0,2,0,0,50,7,50,20,5,0,0,0,54,0,0,54,0,0,C
58,C,0,0.2485,0.5638,0.4878,0.755,10,13,0,0.6694,0.1705,16,0.2609,1,0.278,0.9254366827852414,25.0,23.1359,0.0,48.1359,0.696,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,406,58,58,58,0,2,0,0,51,7,51,21,5,0,0,0,55,0,0,55,0,0,C
59,C,0,0.2371,0.5677,0.4921,0.7742,10,11,0,0.6818,0.1513,15,0.2857,0,0.278,0.9287166827852414,25.0,23.2179,0.0,48.2179,0.696,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,416,59,59,59,0,2,0,0,52,7,52,22,5,0,0,0,56,0,0,56,0,0,C
60,C,0,0.2269,0.5723,0.4968,0.7915,14,9,0,0.7026,0.1358,16,0.3043,0,0.278,0.9317566827852413,25.0,23.2939,0.0,48.2939,0.696,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,430,60,60,60,0,2,0,0,53,7,53,23,6,0,0,0,57,0,0,57,0,0,C
61,C,0,0.2179,0.5766,0.5013,0.8035,11,10,0,0.715,0.1316,19,0.2857,0,0.278,0.9344766827852413,25.0,23.3619,0.0,48.3619,0.696,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,441,61,61,61,0,2,0,0,54,7,54,24,6,0,0,0,58,0,0,58,0,0,C
62,C,0,0.2082,0.5805,0.5056,0.8252,13,11,0,0.731,0.1078,19,0.3182,0,0.278,0.9418330759988471,25.0,23.5458,0.0,48.5458,0.696,4,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,454,62,62,62,0,2,0,0,55,7,55,25,6,0,0,0,59,0,0,59,0,0,C
63,C,0,0.1994,0.5855,0.5106,0.8385,12,8,0,0.747,0.0933,20,0.381,0,0.278,0.9459930759988471,25.0,23.6498,0.0,48.6498,0.696,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,466,63,63,63,0,2,0,0,56,7,56,26,6,0,0,0,60,0,0,60,0,0,C
64,C,0,0.2018,0.5901,0.5153,0.8365,8,9,0,0.7498,0.0796,18,0.3333,0,0.278,0.9508730759988471,25.0,23.7718,0.0,48.7718,0.696,7,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,474,64,64,64,0,2,0,0,57,7,57,27,6,0,0,0,61,0,0,61,0,0,C
65,C,0,0.2124,0.5925,0.5186,0.8317,6,15,0,0.7682,0.0621,18,0.25,0,0.278,0.9564730759988472,25.0,23.9118,0.0,48.9118,0.696,4,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,480,65,65,65,0,2,0,0,58,7,58,28,6,0,0,0,62,0,0,62,0,0,C
66,C,0,0.2069,0.5963,0.5228,0.838,12,11,0,0.783,0.0448,20,0.2857,0,0.278,0.9615130759988472,25.0,24.0378,0.0,49.0378,0.696,4,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,492,66,66,66,0,2,0,0,59,7,59,29,6,0,0,0,63,0,0,63,0,0,C
67,C,0,0.2067,0.5998,0.5268,0.8357,5,11,0,0.7906,0.0352,22,0.4118,0,0.278,0.965593075998847,25.0,24.1398,0.0,49.1398,0.696,3,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,497,67,67,67,0,2,0,0,60,8,60,30,6,0,0,0,64,0,0,64,0,0,C
68,C,0,0.2071,0.6037,0.5311,0.8328,6,10,0,0.7922,0.0283,18,0.3333,0,0.278,0.970393075998847,25.0,24.2598,0.0,49.2598,0.696,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,503,68,68,68,0,2,0,0,61,8,61,31,6,0,0,0,65,0,0,65,0,0,C
69,C,0,0.2007,0.6087,0.5361,0.8352,9,8,0,0.7962,0.0244,17,0.2778,0,0.278,0.9727930759988471,25.0,24.3198,0.0,49.3198,0.696,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,512,69,69,69,0,2,0,0,62,8,62,32,6,0,0,0,66,0,0,66,0,0,C
70,C,0,0.1882,0.6126,0.5403,0.847,13,11,0,0.8135,0.0225,19,0.3333,1,0.28,0.9744730759988472,25.0,24.3618,0.0,49.3618,0.696,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,525,70,70,70,0,2,0,0,63,8,63,33,7,0,0,0,67,0,0,67,0,0,C
71,C,0,0.1841,0.6172,0.5451,0.8505,6,9,0,0.8175,0.0159,24,0.3846,0,0.28,0.9783130759988471,25.0,24.4578,0.0,49.4578,0.696,7,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,531,71,71,71,0,2,0,0,64,8,64,34,7,0,0,0,68,0,0,68,0,0,C
72,C,0,0.171,0.6222,0.5501,0.8607,15,8,0,0.8119,0.017,22,0.5455,0,0.28,0.9795930759988472,25.0,24.4898,0.0,49.4898,0.696,27,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,546,72,72,72,0,2,0,0,65,9,65,35,7,0,0,0,69,0,0,69,0,0,C
73,C,0,0.1595,0.6272,0.5551,0.879,14,8,0,0.8171,0.0193,22,0.3333,0,0.28,0.9815930759988472,25.0,24.5398,0.0,49.5398,0.696,35,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,560,73,73,73,0,2,0,0,66,9,66,36,7,0,0,0,70,0,0,70,0,0,C
74,C,0,0.1595,0.6318,0.5598,0.873,9,9,0,0.8223,0.018,22,0.3889,0,0.28,0.9820730759988472,25.0,24.5518,0.0,49.5518,0.696,38,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,569,74,74,74,0,2,0,0,67,9,67,37,7,0,0,0,71,0,0,71,0,0,C
75,C,0,0.1512,0.638,0.5656,0.877,8,5,0,0.8191,0.0191,24,0.6,0,0.28,0.9808730759988472,25.0,24.5218,0.0,49.5218,0.696,46,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,577,75,75,75,0,2,0,0,68,10,68,38,7,0,0,0,72,0,0,72,0,0,C
76,C,0,0.1372,0.6448,0.5718,0.8842,12,3,0,0.8051,0.0241,25,1.0,0,0.28,0.9795130759988472,25.0,24.4878,0.0,49.4878,0.696,63,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,589,76,76,75,0,2,0,0,69,11,69,39,7,0,0,0,73,0,0,73,0,0,C
77,C,0,0.1338,0.6487,0.5761,0.8982,12,11,0,0.8091,0.0244,23,0.4211,0,0.28,0.9809530759988472,25.0,24.5238,0.0,49.5238,0.696,65,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,601,77,77,75,0,2,0,0,70,12,70,40,7,0,0,0,74,0,0,74,0,0,C
78,C,0,0.13,0.6545,0.5816,0.9012,12,6,0,0.8047,0.024,20,0.3333,0,0.28,0.9847930759988472,25.0,24.6198,0.0,49.6198,0.696,74,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,613,78,78,75,0,2,0,0,71,12,71,41,7,0,0,0,75,0,0,75,0,0,C
79,C,0,0.1173,0.6595,0.5866,0.9168,17,7,0,0.8063,0.0237,20,0.3846,0,0.28,0.9842300944676308,25.0,24.6058,0.0,49.6058,0.696,88,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,630,79,79,75,0,2,0,0,72,12,72,42,7,0,0,0,76,0,0,76,0,0,C
80,C,0,0.1197,0.6641,0.5913,0.9153,12,9,0,0.8115,0.0243,19,0.3158,0,0.28,0.9853500944676307,25.0,24.6338,0.0,49.6338,0.696,96,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,642,80,80,75,0,2,0,0,73,12,73,43,7,0,0,0,77,0,0,77,0,0,C
81,C,0,0.1237,0.668,0.5956,0.9122,8,11,0,0.8191,0.0216,21,0.3182,0,0.28,0.9871100944676308,25.0,24.6778,0.0,49.6778,0.696,91,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,650,81,81,75,0,2,0,0,74,12,74,44,7,0,0,0,78,0,0,78,0,0,C
82,C,0,0.1193,0.6733,0.6008,0.9125,10,7,0,0.8123,0.0217,21,0.3333,0,0.28,0.9872700944676308,25.0,24.6818,0.0,49.6818,0.696,100,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,660,82,82,75,0,2,0,1,75,12,75,45,7,0,0,0,79,0,0,79,0,0,C
