day,scenario,seed,mean_health,mean_sdh_risk,mean_isolation,mean_acute_dependence,acute_events_today,prevention_acts_today,social_links_today,mean_fatigue,gini_fatigue,burnout_count,top10_load_ratio,coop_acts_today,coordination_level,pending_tasks,M1,M2,M3,M4,M5,FC_A1,FC_A2,FC_A3,FC_B1,FC_B2,FC_B3,FC_B4,FC_C1,FC_C2,FC_C3,cum_acute_events,cum_M1,cum_M2,cum_M3,cum_M4,cum_M5,cum_FC_A1,cum_FC_A2,cum_FC_A3,cum_FC_B1,cum_FC_B2,cum_FC_B3,cum_FC_B4,cum_FC_C1,cum_FC_C2,cum_FC_C3,total_nudge_interventions,label
15,C,2,0.5379,0.4194,0.3001,0.2195,3,10,0,0.4432,0.4204,0,0.2,3,0.99,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,80,15,15,15,2,0,0,0,9,0,0,0,0,0,0,0,11,C
16,C,2,0.5415,0.4199,0.3021,0.2262,4,14,0,0.4659,0.4211,0,0.1667,7,0.99,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,84,16,16,16,2,0,0,0,10,0,0,0,0,0,0,0,12,C
17,C,2,0.5422,0.4237,0.3063,0.2257,2,10,0,0.4632,0.4313,0,0.2308,2,0.99,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,86,17,17,17,2,0,0,0,11,0,0,0,0,0,0,0,13,C
18,C,2,0.5408,0.4257,0.3093,0.2372,5,13,0,0.4797,0.4318,3,0.1905,4,0.99,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,91,18,18,18,2,0,0,0,12,0,1,0,0,0,0,0,14,C
19,C,2,0.5295,0.4285,0.3128,0.2607,8,10,0,0.5023,0.4127,7,0.1818,5,0.99,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,99,19,19,19,2,0,0,0,13,0,2,0,0,0,0,0,15,C
20,C,2,0.5208,0.4316,0.3166,0.2842,8,8,0,0.525,0.3857,11,0.1905,6,0.99,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,107,20,20,20,2,0,0,0,14,0,3,0,1,0,0,0,16,C
21,C,2,0.5027,0.4355,0.3208,0.3232,12,9,0,0.5416,0.3424,12,0.2353,3,0.99,8,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,119,21,21,21,2,0,0,0,15,0,4,0,1,0,0,0,17,C
22,C,2,0.4861,0.4412,0.3263,0.342,7,6,0,0.5472,0.3169,12,0.1538,0,0.99,11,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,126,22,22,22,2,0,0,0,16,0,5,0,1,0,0,0,18,C
23,C,2,0.4734,0.4462,0.3313,0.3567,6,7,0,0.5577,0.289,12,0.2667,2,0.99,10,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,132,23,23,23,2,0,0,0,17,0,6,0,1,0,0,0,19,C
24,C,2,0.4674,0.4497,0.3353,0.3737,7,7,0,0.5755,0.2605,13,0.2222,5,0.99,15,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,139,24,24,24,2,0,0,0,18,0,7,0,1,0,0,0,20,C
25,C,2,0.4477,0.4536,0.3396,0.4067,11,10,0,0.586,0.2356,11,0.2353,2,0.99,22,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,150,25,25,25,2,0,0,0,19,0,8,0,1,0,0,0,21,C
26,C,2,0.4348,0.4571,0.3436,0.4292,8,11,0,0.5993,0.2143,7,0.2,2,0.99,22,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,158,26,26,26,2,0,0,0,20,0,9,0,1,0,0,0,22,C
27,C,2,0.4348,0.4595,0.3468,0.4357,4,11,0,0.6223,0.2006,3,0.1538,4,0.99,14,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,162,27,27,27,2,0,0,0,21,0,10,0,1,0,0,0,23,C
28,C,2,0.4258,0.4604,0.3491,0.4632,10,12,0,0.6513,0.1886,5,0.1429,5,0.99,11,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,172,28,28,28,2,0,0,0,22,0,11,0,1,0,0,0,24,C
29,C,2,0.4173,0.4624,0.3521,0.4865,9,11,0,0.68,0.1825,11,0.1538,6,0.99,12,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,181,29,29,29,2,0,0,0,23,0,12,0,1,0,0,0,25,C
30,C,2,0.4139,0.4659,0.3561,0.4967,5,10,0,0.6942,0.1555,12,0.2353,3,0.99,13,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,186,30,30,30,2,0,0,0,24,0,13,0,2,0,0,0,26,C
31,C,2,0.4064,0.4694,0.3601,0.5137,7,10,0,0.7075,0.1311,13,0.2353,3,0.99,16,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,193,31,31,31,2,0,0,0,25,0,14,0,2,0,0,0,27,C
32,C,2,0.4048,0.4725,0.3638,0.5197,4,10,0,0.7221,0.1105,12,0.2353,4,0.99,20,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,197,32,32,32,2,0,0,0,26,0,15,0,2,0,0,0,28,C
33,C,2,0.3848,0.4764,0.3681,0.5562,13,10,0,0.7326,0.0954,13,0.2667,2,0.99,31,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,210,33,33,33,2,0,0,0,27,0,16,0,2,0,0,0,29,C
34,C,2,0.3669,0.4806,0.3726,0.5845,11,9,0,0.7419,0.0777,13,0.2857,2,0.99,41,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,221,34,34,34,2,0,0,0,28,0,17,0,2,0,0,0,30,C
35,C,2,0.3534,0.4864,0.3781,0.5972,8,6,0,0.7599,0.0742,10,0.1875,1,0.9912,49,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,229,35,35,35,2,0,0,0,29,0,18,0,2,0,0,0,31,C
36,C,2,0.3519,0.4887,0.3813,0.6077,7,13,0,0.7877,0.0745,7,0.1667,3,0.9912,43,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,236,36,36,36,2,0,0,0,30,0,19,0,2,0,0,0,32,C
37,C,2,0.3472,0.4919,0.3851,0.6205,8,11,0,0.817,0.0658,9,0.1818,3,0.9912,44,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,244,37,37,37,2,0,0,0,31,0,20,0,2,0,0,0,33,C
38,C,2,0.3428,0.4942,0.3883,0.6337,9,11,0,0.8468,0.0574,14,0.1818,4,0.9912,45,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,253,38,38,38,2,0,0,0,32,0,21,0,2,0,0,0,34,C
39,C,2,0.3369,0.4981,0.3926,0.6402,6,8,0,0.8698,0.0429,18,0.2667,4,0.9912,52,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,259,39,39,39,2,0,0,0,33,0,22,0,2,0,0,0,35,C
40,C,2,0.3221,0.5035,0.3978,0.6632,10,5,0,0.886,0.0314,19,0.3636,3,0.9912,67,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,269,40,40,39,2,0,0,0,34,0,23,0,3,0,0,0,36,C
41,C,2,0.3112,0.51,0.4038,0.671,6,4,0,0.8932,0.0253,20,0.3333,0,0.9912,76,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,275,41,41,39,2,0,0,0,35,0,24,0,3,0,0,0,37,C
42,C,2,0.3003,0.5169,0.4101,0.6815,6,2,0,0.9041,0.0183,21,0.5714,2,0.9912,85,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,281,42,42,39,2,0,0,1,36,1,25,0,3,0,0,0,38,C
43,C,2,0.2838,0.5237,0.4163,0.6977,9,3,0,0.9053,0.0163,23,0.6,1,0.9912,99,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,290,43,43,39,2,0,0,2,37,2,26,0,3,0,0,0,39,C
44,C,2,0.2723,0.5299,0.4221,0.7117,10,4,0,0.9078,0.0152,23,0.5714,2,0.9912,109,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,300,44,44,39,2,0,0,3,38,3,27,0,3,0,0,0,40,C
45,C,2,0.2511,0.5364,0.4281,0.741,14,4,0,0.8974,0.0159,21,0.4,0,0.9912,127,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,314,45,45,39,2,0,0,4,39,4,28,1,3,0,0,0,41,C
46,C,2,0.242,0.541,0.4328,0.7505,9,9,0,0.8994,0.0152,18,0.25,1,0.9912,135,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,323,46,46,39,2,0,0,5,40,4,29,2,3,0,0,0,42,C
47,C,2,0.2304,0.546,0.4378,0.77,10,8,0,0.9079,0.0126,22,0.25,1,0.9912,141,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,333,47,47,39,2,0,0,6,41,4,30,3,3,0,0,0,43,C
48,C,2,0.2198,0.5532,0.4443,0.7702,6,2,0,0.9127,0.0118,23,0.5,1,0.9912,145,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,339,48,48,39,2,0,0,7,42,5,31,4,3,0,0,0,44,C
49,C,2,0.208,0.5597,0.4503,0.7832,10,4,0,0.916,0.0099,24,0.75,1,0.9912,164,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,349,49,48,39,2,0,0,8,43,6,32,5,3,0,0,0,45,C
50,C,2,0.1918,0.5674,0.4571,0.7945,11,1,0,0.9112,0.0146,25,1.0,0,0.9912,187,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,360,50,48,39,2,0,0,9,44,7,33,6,3,0,0,0,46,C
51,C,2,0.1803,0.5746,0.4636,0.8082,12,2,0,0.9088,0.0154,23,0.75,1,0.9912,205,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,372,51,49,39,2,0,0,10,45,8,34,7,3,0,0,0,47,C
52,C,2,0.1688,0.5815,0.4698,0.817,12,3,0,0.9104,0.014,20,0.4,0,0.9912,224,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,384,52,50,39,2,0,0,11,46,9,35,8,3,0,0,0,48,C
53,C,2,0.1564,0.588,0.4758,0.8225,11,4,0,0.9088,0.0154,23,0.3333,0,0.9912,237,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,395,53,51,39,2,0,0,12,47,9,36,9,3,0,0,0,49,C
54,C,2,0.1364,0.5941,0.4816,0.8515,16,4,0,0.9017,0.0198,22,0.5,2,0.9912,254,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,411,54,52,39,2,0,0,13,48,10,37,10,3,0,0,0,50,C
55,C,2,0.1334,0.5984,0.4861,0.8565,7,8,0,0.9099,0.0194,19,0.2857,3,0.9912,257,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,418,55,53,39,2,0,0,14,49,10,38,11,3,0,0,0,51,C
56,C,2,0.1254,0.6049,0.4921,0.8685,9,4,0,0.9119,0.0155,21,0.25,0,0.9912,268,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,427,56,54,39,2,0,0,15,50,10,39,12,3,0,0,0,52,C
57,C,2,0.1157,0.6121,0.4986,0.874,8,2,0,0.9135,0.0155,23,0.3333,0,0.9912,277,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,435,57,55,39,2,0,0,16,51,10,40,13,3,0,0,0,53,C
58,C,2,0.1064,0.619,0.5048,0.8742,9,3,0,0.9171,0.0148,23,0.6,1,0.9912,291,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,444,58,56,39,2,0,0,17,52,11,41,14,3,0,0,0,54,C
59,C,2,0.0915,0.6262,0.5113,0.8877,13,2,0,0.9199,0.0121,22,0.6667,0,0.9912,311,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,457,59,57,39,2,0,0,18,53,12,42,15,3,0,0,0,55,C
60,C,2,0.0755,0.6339,0.5181,0.913,18,1,0,0.9155,0.0161,25,0.6667,0,0.9912,332,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,475,60,58,39,2,0,0,19,54,13,43,16,3,0,0,0,56,C
61,C,2,0.069,0.6396,0.5236,0.9215,10,4,0,0.9185,0.0143,24,0.5714,3,0.9912,347,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,485,61,59,39,2,0,0,20,55,14,44,17,3,0,0,0,57,C
62,C,2,0.0607,0.6465,0.5298,0.9342,14,2,0,0.9158,0.0132,25,0.6667,2,0.9912,364,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,499,62,60,39,2,0,0,21,56,15,45,18,3,0,0,0,58,C
63,C,2,0.0573,0.6541,0.5366,0.9313,8,1,0,0.905,0.0209,23,0.6667,0,0.9912,383,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,507,63,61,39,2,0,0,22,57,16,46,19,3,0,0,0,59,C
64,C,2,0.0558,0.6602,0.5423,0.9332,10,5,0,0.9042,0.0205,20,0.3333,1,0.9912,393,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,517,64,62,39,2,0,0,23,58,16,47,20,3,0,0,0,60,C
65,C,2,0.053,0.6664,0.5481,0.9347,8,4,0,0.9127,0.014,19,0.3636,2,0.9912,401,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,525,65,63,39,2,0,0,24,59,16,48,21,3,0,0,0,61,C
66,C,2,0.0546,0.6729,0.5541,0.936,12,4,0,0.9208,0.0119,24,0.375,1,0.9912,418,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,537,66,64,39,2,0,0,25,60,16,49,22,3,0,0,0,62,C
67,C,2,0.0395,0.6809,0.5611,0.953,19,0,0,0.9164,0.0145,24,1.0,0,0.9912,447,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,556,66,65,39,2,0,0,26,61,17,50,23,3,0,0,0,63,C
68,C,2,0.0375,0.687,0.5668,0.9525,13,4,0,0.9177,0.0122,24,0.6667,2,0.9912,466,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,569,67,66,39,2,0,0,27,62,18,51,24,3,0,0,0,64,C
69,C,2,0.0313,0.6931,0.5726,0.958,14,4,0,0.917,0.0146,25,0.6667,2,0.9912,485,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,583,68,67,39,2,0,0,28,63,19,52,25,3,0,0,0,65,C
70,C,2,0.0264,0.7004,0.5791,0.957,12,2,0,0.9142,0.017,23,0.6667,0,0.9912,503,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,595,69,68,39,2,0,0,29,64,20,53,26,3,0,0,0,66,C
71,C,2,0.0264,0.7076,0.5856,0.9507,7,2,0,0.9138,0.017,23,0.6,1,0.9912,515,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,602,70,69,39,2,0,0,30,65,21,54,27,3,0,0,0,67,C
72,C,2,0.0225,0.7149,0.5921,0.9555,11,2,0,0.9138,0.016,22,0.5,1,0.9912,529,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,613,71,70,39,2,0,0,31,66,22,55,28,3,0,0,0,68,C
73,C,2,0.0218,0.7214,0.5981,0.9572,14,4,0,0.9091,0.0167,24,0.4286,1,0.9912,545,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,627,72,71,39,2,0,0,32,67,23,56,29,3,0,0,0,69,C
74,C,2,0.022,0.7282,0.6043,0.956,9,3,0,0.9107,0.0183,20,0.4286,1,0.9912,560,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,636,73,72,39,2,0,0,33,68,24,57,30,3,0,0,0,70,C
75,C,2,0.0228,0.7344,0.6101,0.9507,8,5,0,0.914,0.015,24,0.375,1,0.9912,574,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,644,74,73,39,2,0,0,34,69,24,58,31,3,0,0,0,71,C
76,C,2,0.0164,0.7424,0.6171,0.9567,13,0,0,0.9084,0.0136,22,0.5,0,0.9912,589,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,657,74,74,39,2,0,0,35,70,25,59,32,3,0,0,0,72,C
77,C,2,0.0204,0.7485,0.6228,0.952,9,4,0,0.9117,0.0152,24,0.5714,2,0.9912,604,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,666,75,75,39,2,0,0,36,71,26,60,33,3,0,0,0,73,C
78,C,2,0.0223,0.7549,0.6288,0.9525,10,4,0,0.9125,0.0149,23,0.6,1,0.9912,617,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,676,76,76,39,2,0,0,37,72,27,61,34,3,0,0,0,74,C
79,C,2,0.0155,0.7623,0.6356,0.9655,13,1,0,0.9117,0.0137,21,0.5,0,0.9912,637,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,689,77,77,39,2,0,0,38,73,28,62,35,3,0,0,0,75,C
80,C,2,0.0112,0.769,0.6418,0.9768,17,3,0,0.9098,0.0166,23,0.4286,1,0.9912,662,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,706,78,78,39,2,0,0,39,74,29,63,36,3,0,0,0,76,C
81,C,2,0.0116,0.7745,0.6473,0.9723,9,6,0,0.9146,0.011,22,0.375,1,0.9912,676,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,715,79,79,39,2,0,0,40,75,29,64,37,3,0,0,0,77,C
82,C,2,0.0085,0.7816,0.6538,0.9738,14,2,0,0.9042,0.0173,24,0.6667,0,0.9912,694,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,729,80,80,39,2,0,0,41,76,30,65,38,3,0,0,0,78,C
83,C,2,0.0129,0.7868,0.6591,0.9765,12,5,0,0.9136,0.0149,21,0.3636,3,0.9912,705,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,741,81,81,39,2,0,0,42,77,30,66,39,3,0,0,0,79,C
84,C,2,0.0145,0.7927,0.6648,0.9768,15,4,0,0.9157,0.0129,25,0.5714,2,0.9912,724,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,756,82,82,39,2,0,0,43,78,31,67,40,3,0,0,0,80,C
85,C,2,0.0114,0.7994,0.6711,0.9738,10,3,0,0.9133,0.0159,23,0.75,1,0.99,741,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,766,83,83,39,2,0,0,44,79,32,68,41,3,0,1,0,81,C
86,C,2,0.0094,0.8057,0.6771,0.9788,11,4,0,0.9194,0.0117,23,0.5,1,0.99,756,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,777,84,84,39,2,0,0,45,80,33,69,42,3,0,1,0,82,C
87,C,2,0.0074,0.8133,0.6841,0.975,12,0,0,0.9138,0.0132,24,1.0,0,0.99,778,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,789,84,85,39,2,0,0,46,81,34,70,43,3,0,1,0,83,C
88,C,2,0.0074,0.8194,0.6901,0.979,13,4,0,0.9086,0.0175,23,0.6,1,0.99,800,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,802,85,86,39,2,0,0,47,82,35,71,44,3,0,1,0,84,C
89,C,2,0.0063,0.8262,0.6966,0.977,12,2,0,0.909,0.0173,20,0.2857,0,0.99,822,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,814,86,87,39,2,0,0,48,83,35,72,45,3,0,1,0,85,C
90,C,2,0.0075,0.8321,0.7026,0.9778,10,3,0,0.9127,0.0133,23,0.4444,2,0.99,833,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,824,87,88,39,2,0,0,49,84,36,73,46,3,0,1,0,86,C
91,C,2,0.0073,0.838,0.7086,0.9848,23,4,0,0.9067,0.0149,22,0.3333,0,0.99,860,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,847,88,89,39,2,0,0,50,85,36,74,47,3,0,1,0,87,C
92,C,2,0.008,0.8436,0.7143,0.9825,11,4,0,0.9128,0.0106,23,0.4444,2,0.99,873,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,858,89,90,39,2,0,0,51,86,37,75,48,3,0,1,0,88,C
93,C,2,0.0066,0.85,0.7206,0.979,13,3,0,0.9125,0.0111,25,0.6,1,0.99,892,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,871,90,91,39,2,0,0,52,87,38,76,49,3,0,1,0,89,C
94,C,2,0.0039,0.8566,0.7271,0.985,20,2,0,0.9117,0.0112,22,0.6667,0,0.99,921,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,891,91,92,39,2,0,0,53,88,39,77,50,3,0,1,0,90,C
95,C,2,0.0034,0.8626,0.7336,0.9875,17,2,0,0.9117,0.0097,24,0.5,0,0.99,942,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,908,92,93,39,2,0,0,54,89,40,78,51,3,0,1,0,91,C
96,C,2,0.004,0.8687,0.7401,0.9828,11,2,0,0.9121,0.0118,24,0.75,1,0.99,960,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,919,93,94,39,2,0,0,55,90,41,79,52,3,0,1,0,92,C
97,C,2,0.0046,0.8747,0.7466,0.9842,16,2,0,0.9066,0.0142,24,0.75,1,0.99,979,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,935,94,95,39,2,0,0,56,91,42,80,53,3,0,1,0,93,C
98,C,2,0.0068,0.8804,0.7528,0.984,15,3,0,0.9014,0.017,21,0.4,0,0.99,999,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,950,95,96,39,2,0,0,57,92,43,81,54,3,0,1,0,94,C
99,C,2,0.0084,0.8858,0.7588,0.9862,18,4,0,0.9002,0.0146,21,0.3333,1,0.99,1019,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,968,96,97,39,2,0,0,58,93,43,82,55,3,0,1,0,95,C
100,C,2,0.0074,0.8919,0.7653,0.9785,8,2,0,0.899,0.0146,18,0.2222,0,0.99,1027,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,976,97,98,39,2,0,0,59,94,43,83,56,3,0,1,0,96,C
