day,scenario,seed,mean_health,mean_sdh_risk,mean_isolation,mean_acute_dependence,acute_events_today,prevention_acts_today,social_links_today,mean_fatigue,gini_fatigue,burnout_count,top10_load_ratio,coop_acts_today,mean_virtue,mean_eudaimonia,swf_utility,swf_eudaimonia,swf_penalty,social_welfare,coordination_level,pending_tasks,M1,M2,M3,M4,M5,FC_A1,FC_A2,FC_A3,FC_B1,FC_B2,FC_B3,FC_B4,FC_C1,FC_C2,FC_C3,cum_acute_events,cum_M1,cum_M2,cum_M3,cum_M4,cum_M5,cum_FC_A1,cum_FC_A2,cum_FC_A3,cum_FC_B1,cum_FC_B2,cum_FC_B3,cum_FC_B4,cum_FC_C1,cum_FC_C2,cum_FC_C3,total_nudge_interventions,nudge_N1,nudge_N2,nudge_N3,nudge_N4,nudge_N5,label
16,C,2,0.5158,0.4281,0.315,0.2863,7,11,0,0.4168,0.5253,10,0.3889,5,0.11857142857142858,0.5566609728467623,35.0,19.4831,0.0884,54.041,0.855,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,96,16,16,16,0,0,0,0,10,10,10,0,1,0,0,0,13,0,0,0,13,0,C-onlyL1
17,C,2,0.5273,0.4286,0.317,0.2818,1,20,0,0.4333,0.513,13,0.3333,8,0.13,0.5515248680514749,35.0,19.3034,0.2651,52.9778,0.867,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,97,17,17,17,0,0,0,0,11,10,11,0,1,0,0,0,14,0,0,0,14,0,C-onlyL1
18,C,2,0.5183,0.4321,0.321,0.293,5,12,0,0.442,0.506,13,0.4706,4,0.1357142857142857,0.5444542027557553,35.0,19.0559,0.3078,52.5167,0.879,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,102,18,18,18,0,0,0,0,12,11,12,0,1,0,0,0,15,0,0,0,15,0,C-onlyL1
19,C,2,0.509,0.4341,0.324,0.3115,7,15,0,0.4575,0.4902,14,0.3913,5,0.14285714285714285,0.5396539792841974,35.0,18.8879,0.3162,52.3068,0.891,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,109,19,19,19,0,0,0,0,13,11,13,0,1,0,0,0,16,0,0,0,16,0,C-onlyL1
20,C,2,0.4992,0.438,0.3283,0.326,6,11,0,0.4669,0.4889,16,0.5294,2,0.1457142857142857,0.5263658958045349,35.0,18.4228,0.4077,51.3841,0.903,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,115,20,20,20,0,0,0,0,14,12,14,0,2,0,0,0,17,0,0,0,17,0,C-onlyL1
21,C,2,0.4918,0.4411,0.332,0.339,6,13,0,0.4849,0.469,15,0.4737,2,0.14857142857142855,0.5157083329537415,35.0,18.0498,0.4041,51.0291,0.915,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,121,21,21,21,0,0,0,0,15,13,15,0,2,0,0,0,18,0,0,0,18,0,C-onlyL1
22,C,2,0.4907,0.4446,0.336,0.3417,3,12,0,0.4985,0.4602,17,0.5333,2,0.15142857142857138,0.4988903962946637,35.0,17.4612,0.4733,50.0945,0.927,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,124,22,22,22,0,0,0,0,16,14,16,0,2,0,0,0,19,0,0,0,19,0,C-onlyL1
23,C,2,0.4784,0.4485,0.3403,0.3592,7,11,0,0.5207,0.4332,17,0.5556,3,0.1557142857142857,0.4872061636326017,35.0,17.0522,0.4563,49.7706,0.939,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,131,23,23,23,0,0,0,0,17,15,17,0,2,0,0,0,20,0,0,0,20,0,C-onlyL1
24,C,2,0.4621,0.4509,0.3435,0.3905,11,15,0,0.5431,0.3942,17,0.3846,3,0.16,0.48656791353183615,35.0,17.0299,0.2842,50.6091,0.951,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,142,24,24,24,0,0,0,0,18,15,18,0,2,0,0,0,21,0,0,0,21,0,C-onlyL1
25,C,2,0.4616,0.4529,0.3465,0.3965,5,16,0,0.5527,0.3889,19,0.4762,4,0.1657142857142857,0.47905579233278645,35.0,16.767,0.2747,50.3934,0.963,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,147,25,25,25,0,0,0,0,19,16,19,0,2,0,0,0,22,0,0,0,22,0,C-onlyL1
26,C,2,0.4533,0.4571,0.351,0.407,5,10,0,0.5519,0.3857,17,0.5333,3,0.17000000000000004,0.4707898113450442,35.0,16.4776,0.2316,50.3198,0.975,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,152,26,26,26,0,0,0,0,20,17,20,0,2,0,0,0,23,0,0,0,23,0,C-onlyL1
27,C,2,0.4346,0.461,0.3553,0.434,10,11,0,0.5579,0.3803,17,0.4286,1,0.17142857142857146,0.4654745692557436,35.0,16.2916,0.1787,50.3984,0.987,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,162,27,27,27,0,0,0,0,21,18,21,0,2,0,0,0,24,0,0,0,24,0,C-onlyL1
28,C,2,0.4265,0.4634,0.3585,0.4532,8,15,0,0.5751,0.3731,19,0.3913,2,0.1742857142857143,0.4529056957224973,35.0,15.8517,0.327,49.2169,0.999,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,170,28,28,28,0,0,0,0,22,18,22,0,2,0,0,0,25,0,0,0,25,0,C-onlyL1
29,C,2,0.4175,0.4676,0.363,0.4645,6,10,0,0.5862,0.3557,19,0.4375,2,0.17714285714285716,0.4429609761646528,35.0,15.5036,0.277,49.1184,1.0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,176,29,29,29,0,0,0,0,23,19,23,0,2,0,0,0,26,0,0,0,26,0,C-onlyL1
30,C,2,0.3981,0.4719,0.3675,0.493,11,10,0,0.606,0.3378,21,0.4286,2,0.18000000000000002,0.4307769950343389,35.0,15.0772,0.3507,48.3236,1.0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,187,30,30,30,0,0,0,0,24,20,24,0,3,0,0,0,27,0,0,0,27,0,C-onlyL1
31,C,2,0.3882,0.4765,0.3723,0.5117,7,9,0,0.6212,0.3184,21,0.4375,3,0.1842857142857143,0.41540953689864707,35.0,14.5393,0.3379,47.8498,1.0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,194,31,31,31,0,0,0,0,25,21,25,0,3,0,0,0,28,0,0,0,28,0,C-onlyL1
32,C,2,0.3849,0.4785,0.3753,0.5305,7,16,0,0.6409,0.2898,21,0.4348,1,0.18571428571428572,0.4077419770478585,35.0,14.271,0.3151,47.6956,1.0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,201,32,32,32,0,0,0,0,26,22,26,0,3,0,0,0,29,0,0,0,29,0,C-onlyL1
33,C,2,0.3763,0.4812,0.3788,0.5505,8,14,0,0.6564,0.2791,22,0.4091,3,0.19,0.3990788106558483,35.0,13.9678,0.3617,47.1591,1.0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,209,33,33,33,0,0,0,0,27,23,27,0,3,0,0,0,30,0,0,0,30,0,C-onlyL1
34,C,2,0.3695,0.4847,0.3828,0.5732,8,12,0,0.6727,0.2591,22,0.5,0,0.19,0.3907038914336421,35.0,13.6746,0.3163,47.0931,1.0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,217,34,34,34,0,0,0,0,28,24,28,1,3,0,0,0,31,0,0,0,31,0,C-onlyL1
35,C,2,0.3535,0.4894,0.3875,0.5935,8,9,0,0.671,0.2534,23,0.5882,1,0.19142857142857142,0.37858955442310915,35.0,13.2506,0.1727,47.387,1.0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,225,35,35,35,0,0,0,0,29,25,29,2,3,0,0,0,32,0,0,0,32,0,C-onlyL1
36,C,2,0.3469,0.4925,0.3913,0.6075,7,13,0,0.6779,0.2529,21,0.45,1,0.19285714285714287,0.36730242731846136,35.0,12.8556,0.2224,46.7436,1.0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,232,36,36,36,0,0,0,0,30,26,30,3,3,0,0,0,33,0,0,0,33,0,C-onlyL1
37,C,2,0.3396,0.4964,0.3955,0.6145,6,11,0,0.684,0.2509,23,0.3529,4,0.19857142857142854,0.3556673098185309,35.0,12.4484,0.3377,45.76,1.0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,238,37,37,37,0,0,0,0,31,26,31,4,3,0,0,0,34,0,0,0,34,0,C-onlyL1
38,C,2,0.3291,0.5006,0.4,0.636,11,10,0,0.6994,0.2409,24,0.4286,1,0.2,0.34303581408795086,35.0,12.0063,0.4475,44.7687,1.0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,249,38,38,38,0,0,0,0,32,27,32,5,3,0,0,0,35,0,0,0,35,0,C-onlyL1
39,C,2,0.3116,0.5045,0.4043,0.6545,12,11,0,0.7243,0.2134,24,0.3913,0,0.2,0.33452152837366517,35.0,11.7083,0.4749,44.3336,1.0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,261,39,39,39,0,0,0,0,33,27,33,6,3,0,0,0,36,0,0,0,36,0,C-onlyL1
40,C,2,0.3022,0.5095,0.4093,0.6715,8,8,0,0.7294,0.2066,26,0.5,1,0.20142857142857143,0.3210247242606512,35.0,11.2359,0.5083,43.6945,1.0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,269,40,40,40,0,0,0,0,34,28,34,7,4,0,0,0,37,0,0,0,37,0,C-onlyL1
41,C,2,0.3016,0.5137,0.4138,0.675,5,10,0,0.7337,0.2067,25,0.6,0,0.20142857142857143,0.3083631315473365,35.0,10.7927,0.5445,43.0702,1.0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,274,41,41,41,0,0,0,0,35,29,35,8,4,0,0,0,38,0,0,0,38,0,C-onlyL1
42,C,2,0.2851,0.518,0.4183,0.7017,14,10,0,0.7587,0.1773,26,0.375,2,0.20428571428571426,0.30335967602980024,35.0,10.6176,0.5838,42.6986,1.0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,288,42,42,42,0,0,0,0,36,29,36,9,4,0,0,0,39,0,0,0,39,0,C-onlyL1
43,C,2,0.2701,0.5234,0.4235,0.7162,11,7,0,0.7655,0.1696,27,0.5,1,0.20571428571428568,0.2915917375282382,35.0,10.2057,0.5496,42.4578,1.0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,299,43,43,43,0,0,0,0,37,30,37,10,4,0,0,0,40,0,0,0,40,0,C-onlyL1
44,C,2,0.2766,0.5269,0.4275,0.7072,2,12,0,0.7639,0.1671,26,0.6429,1,0.20714285714285716,0.28044894054027664,35.0,9.8157,0.4284,42.6738,1.0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,301,44,44,44,0,0,0,0,38,31,38,11,4,0,0,0,41,0,0,0,41,0,C-onlyL1
45,C,2,0.2582,0.5315,0.4323,0.7345,15,9,0,0.7784,0.1399,28,0.375,0,0.20714285714285716,0.27869191219765127,35.0,9.7542,0.3767,42.8705,1.0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,316,45,45,45,0,0,0,0,39,31,39,12,4,0,0,0,42,0,0,0,42,0,C-onlyL1
46,C,2,0.2549,0.5346,0.436,0.7585,13,13,0,0.7913,0.1288,25,0.3846,0,0.20714285714285716,0.27523936646767744,35.0,9.6334,0.3671,42.7979,1.0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,329,46,46,46,0,0,0,0,40,31,40,13,4,0,0,0,43,0,0,0,43,0,C-onlyL1
47,C,2,0.2528,0.5374,0.4395,0.7722,9,14,0,0.8042,0.1166,24,0.3043,0,0.20714285714285716,0.27278222361053456,35.0,9.5474,0.3626,42.7344,1.0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,338,47,47,47,0,0,0,0,41,31,41,14,4,0,0,0,44,0,0,0,44,0,C-onlyL1
48,C,2,0.2504,0.5409,0.4435,0.7825,11,12,0,0.8136,0.1085,27,0.3478,1,0.20857142857142857,0.2655866569675582,35.0,9.2955,0.4539,42.0259,1.0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,349,48,48,48,0,0,0,0,42,31,42,15,4,0,0,0,45,0,0,0,45,0,C-onlyL1
49,C,2,0.2496,0.5432,0.4468,0.7877,7,15,0,0.8239,0.1022,27,0.4091,1,0.21,0.2538830683761168,35.0,8.8859,0.475,41.5108,1.0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,356,49,49,49,0,0,0,0,43,32,43,16,4,0,0,0,46,0,0,0,46,0,C-onlyL1
50,C,2,0.2349,0.549,0.4523,0.8012,9,6,0,0.8274,0.0976,29,0.5333,0,0.21,0.24645449694754543,35.0,8.6259,0.4888,41.182,1.0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,365,50,50,50,0,0,0,0,44,33,44,17,5,0,0,0,47,0,0,0,47,0,C-onlyL1
51,C,2,0.2273,0.5536,0.457,0.8045,8,9,0,0.8308,0.0928,29,0.5294,1,0.2114285714285714,0.23764418954655206,35.0,8.3175,0.43,41.1677,1.0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,373,51,51,51,0,0,0,0,45,34,45,18,5,0,0,0,48,0,0,0,48,0,C-onlyL1
52,C,2,0.2287,0.5582,0.4618,0.8015,6,9,0,0.8368,0.0887,28,0.6,0,0.2114285714285714,0.22952990383226637,35.0,8.0335,0.4353,40.857,1.0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,379,52,52,52,0,0,0,0,46,35,46,19,5,0,0,0,49,0,0,0,49,0,C-onlyL1
53,C,2,0.2257,0.5625,0.4663,0.8027,9,10,0,0.848,0.074,31,0.5294,0,0.2114285714285714,0.2257584752608378,35.0,7.9015,0.4446,40.6788,1.0,3,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,388,53,53,53,0,0,0,0,47,36,47,20,5,0,0,0,50,0,0,0,50,0,C-onlyL1
54,C,2,0.2272,0.5641,0.469,0.8107,10,17,0,0.8711,0.049,30,0.3462,0,0.2114285714285714,0.2241584752608378,35.0,7.8455,0.4038,40.8263,1.0,3,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,398,54,54,54,0,0,0,0,48,36,48,21,5,0,0,0,51,0,0,0,51,0,C-onlyL1
55,C,2,0.2147,0.5702,0.4748,0.8165,9,5,0,0.8711,0.0439,32,0.6923,0,0.2114285714285714,0.21764065002828187,35.0,7.6174,0.3351,40.9421,1.0,11,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,407,55,55,55,0,0,0,0,49,37,49,22,5,0,0,0,52,0,0,0,52,0,C-onlyL1
56,C,2,0.2106,0.5741,0.479,0.8177,7,11,0,0.8694,0.0389,29,0.45,0,0.2114285714285714,0.21622140341395937,35.0,7.5677,0.2882,41.127,1.0,5,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,414,56,56,56,0,0,0,0,50,38,50,23,5,0,0,0,53,0,0,0,53,0,C-onlyL1
57,C,2,0.201,0.578,0.4833,0.83,14,9,0,0.8823,0.0389,29,0.3333,0,0.2114285714285714,0.20879283198538795,35.0,7.3077,0.4672,39.9716,1.0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,428,57,57,57,0,0,0,0,51,38,51,24,5,0,0,0,54,0,0,0,54,0,C-onlyL1
58,C,2,0.1997,0.5819,0.4875,0.835,9,11,0,0.8917,0.0324,30,0.4737,0,0.2114285714285714,0.19930711769967369,35.0,6.9757,0.5472,39.2399,1.0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,437,58,58,58,0,0,0,0,52,39,52,25,5,0,0,0,55,0,0,0,55,0,C-onlyL1
59,C,2,0.1976,0.5854,0.4915,0.8445,13,12,0,0.9045,0.0203,32,0.4091,0,0.2114285714285714,0.18696426055681653,35.0,6.5437,0.5346,38.8708,1.0,5,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,450,59,59,59,0,0,0,0,53,40,53,26,5,0,0,0,56,0,0,0,56,0,C-onlyL1
60,C,2,0.1856,0.5907,0.4968,0.8535,10,7,0,0.9123,0.0172,35,0.6,0,0.2114285714285714,0.1709901627983134,35.0,5.9847,0.6549,37.7101,1.0,13,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,460,60,60,60,0,0,0,0,54,41,54,27,5,0,0,0,57,0,0,0,57,0,C-onlyL1
61,C,2,0.1671,0.598,0.5033,0.8633,13,2,0,0.9011,0.0264,33,1.0,0,0.2114285714285714,0.15841873422688477,35.0,5.5447,0.6165,37.462,1.0,32,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,473,61,61,61,0,0,0,0,55,42,55,28,5,0,0,0,58,0,0,0,58,0,C-onlyL1
62,C,2,0.1585,0.603,0.5083,0.875,12,8,0,0.914,0.016,34,0.4737,0,0.2114285714285714,0.15127587708402765,35.0,5.2947,0.6665,36.962,1.0,33,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,485,62,62,62,0,0,0,0,56,43,56,29,5,0,0,0,59,0,0,0,59,0,C-onlyL1
63,C,2,0.1483,0.6106,0.515,0.8765,8,1,0,0.9063,0.0241,35,1.0,0,0.2114285714285714,0.1389330199411705,35.0,4.8627,0.6783,36.471,1.0,45,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,493,63,63,63,0,0,0,0,57,44,57,30,5,0,0,0,60,1,0,0,59,0,C-onlyL1
64,C,2,0.1426,0.616,0.5203,0.8805,11,7,0,0.8943,0.0251,32,0.8182,0,0.2114285714285714,0.13310444851259906,35.0,4.6587,0.4678,37.3199,1.0,57,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,504,64,64,63,0,0,0,0,58,45,58,31,5,0,0,0,61,2,0,0,59,0,C-onlyL1
65,C,2,0.1331,0.6214,0.5255,0.8885,14,7,0,0.8943,0.0281,35,0.5,0,0.2114285714285714,0.1237330199411705,35.0,4.3307,0.5123,36.7691,1.0,59,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,518,65,65,63,0,0,0,0,59,46,59,32,5,0,0,0,62,3,0,0,59,0,C-onlyL1
66,C,2,0.1203,0.6271,0.531,0.9008,18,6,0,0.8805,0.0342,31,0.6923,0,0.2114285714285714,0.11796159136974192,35.0,4.1287,0.4608,36.8249,1.0,71,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,536,66,66,63,0,0,0,0,60,47,60,33,5,0,0,0,63,4,0,0,59,0,C-onlyL1
67,C,2,0.1178,0.6306,0.535,0.9032,11,12,0,0.8883,0.0277,30,0.3103,0,0.2114285714285714,0.11476159136974193,35.0,4.0167,0.3863,37.0854,1.0,64,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,547,67,67,64,0,0,0,0,61,47,61,34,5,0,0,0,64,5,0,0,59,0,C-onlyL1
68,C,2,0.1112,0.636,0.5403,0.9035,10,7,0,0.8985,0.0253,32,0.4737,0,0.2114285714285714,0.10259016279831336,35.0,3.5907,0.5346,35.9179,1.0,65,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,557,68,68,65,0,0,0,0,62,48,62,35,5,0,0,0,65,6,0,0,59,0,C-onlyL1
69,C,2,0.1035,0.6432,0.5468,0.8992,7,2,0,0.8934,0.0251,31,0.6667,0,0.2114285714285714,0.09327587708402764,35.0,3.2647,0.4474,36.0274,1.0,71,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,564,69,69,65,0,0,0,0,63,49,63,36,5,0,0,0,66,7,0,0,59,0,C-onlyL1
70,C,2,0.0995,0.6479,0.5515,0.9052,12,9,0,0.9045,0.0191,34,0.4737,0,0.2114285714285714,0.08339016279831335,35.0,2.9187,0.5307,35.2651,1.0,77,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,576,70,70,65,0,0,0,0,64,50,64,37,5,0,0,0,67,8,0,0,59,0,C-onlyL1
71,C,2,0.0903,0.6547,0.5578,0.908,8,3,0,0.902,0.0211,33,1.0,0,0.2114285714285714,0.06944730565545623,35.0,2.4307,0.5179,34.8411,1.0,90,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,584,71,71,65,0,0,0,1,65,51,65,38,5,0,0,0,68,9,0,0,59,0,C-onlyL1
72,C,2,0.0768,0.6609,0.5635,0.9255,16,5,0,0.8943,0.0226,32,0.8,0,0.2114285714285714,0.06436159136974194,35.0,2.2527,0.4015,35.2453,1.0,103,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,600,72,72,65,0,0,0,2,66,52,66,39,5,0,0,0,69,10,0,0,59,0,C-onlyL1
73,C,2,0.0727,0.6662,0.5688,0.933,12,7,0,0.8985,0.0231,35,0.5625,0,0.2114285714285714,0.05533301994117052,35.0,1.9367,0.4817,34.528,1.0,106,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,612,73,73,65,0,0,0,3,67,53,67,40,5,0,0,0,70,11,0,0,59,0,C-onlyL1
74,C,2,0.0613,0.672,0.5743,0.943,13,6,0,0.8891,0.026,32,0.8182,0,0.2114285714285714,0.051675877084027655,35.0,1.8087,0.3955,34.8311,1.0,117,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,625,74,74,65,0,0,0,4,68,54,68,41,5,0,0,0,71,12,0,0,59,0,C-onlyL1
75,C,2,0.0633,0.6747,0.5778,0.9483,14,14,0,0.8891,0.0245,34,0.4286,0,0.2114285714285714,0.04699016279831338,35.0,1.6447,0.3203,35.043,1.0,122,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,639,75,75,65,0,0,0,5,69,55,69,42,5,0,0,0,72,13,0,0,59,0,C-onlyL1
76,C,2,0.0582,0.6801,0.583,0.954,10,7,0,0.8968,0.0198,31,0.45,0,0.2114285714285714,0.04091286103697624,35.0,1.432,0.364,34.612,1.0,121,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,649,76,76,65,0,0,0,6,70,56,70,43,5,0,0,0,73,14,0,0,59,0,C-onlyL1
77,C,2,0.0569,0.6847,0.5878,0.9565,11,9,0,0.8917,0.027,32,0.4286,0,0.2114285714285714,0.03451286103697625,35.0,1.208,0.4385,34.0156,1.0,132,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,660,77,77,65,0,0,0,7,71,57,71,44,5,0,0,0,74,15,0,0,59,0,C-onlyL1
78,C,2,0.0464,0.6905,0.5933,0.9647,15,6,0,0.9028,0.0233,33,0.45,0,0.2114285714285714,0.02802432108222651,35.0,0.9809,0.5579,33.1913,1.0,139,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,675,78,78,65,0,0,0,8,72,58,72,45,5,0,0,0,75,16,0,0,59,0,C-onlyL1
79,C,2,0.0364,0.6974,0.5995,0.966,11,3,0,0.9097,0.0174,32,0.7273,0,0.2114285714285714,0.022824321082226515,35.0,0.7989,0.5853,32.8722,1.0,155,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,686,79,79,65,0,0,0,9,73,59,73,46,5,0,0,0,76,17,0,0,59,0,C-onlyL1
80,C,2,0.0312,0.7035,0.6053,0.9677,11,5,0,0.902,0.0251,35,0.7778,0,0.2114285714285714,0.016024321082226522,35.0,0.5609,0.6151,32.4855,1.0,168,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,697,80,80,65,0,0,0,10,74,60,74,47,5,0,0,0,77,18,0,0,59,0,C-onlyL1
81,C,2,0.0311,0.7089,0.6105,0.968,13,7,0,0.9088,0.0206,33,0.5625,0,0.2114285714285714,0.013028571428571415,35.0,0.456,0.6513,32.1995,1.0,177,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,710,81,81,65,0,0,0,11,75,61,75,48,5,0,0,0,78,19,0,0,59,0,C-onlyL1
82,C,2,0.0214,0.7161,0.617,0.9717,15,2,0,0.9011,0.0267,34,0.8,0,0.2114285714285714,0.011771428571428556,35.0,0.412,0.6558,32.1331,1.0,196,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,725,82,82,65,0,0,0,12,76,62,76,49,5,0,0,0,79,20,0,0,59,0,C-onlyL1
83,C,2,0.0263,0.7207,0.6218,0.9693,12,9,0,0.9011,0.0273,35,0.5294,0,0.2114285714285714,0.008571428571428556,35.0,0.3,0.6276,32.162,1.0,201,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,737,83,83,65,0,0,0,13,77,63,77,50,5,0,0,0,80,21,0,0,59,0,C-onlyL1
84,C,2,0.0271,0.7257,0.6268,0.9667,11,8,0,0.9045,0.0183,32,0.5294,0,0.2114285714285714,0.008342857142857136,35.0,0.292,0.5076,32.7541,1.0,205,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,748,84,84,65,0,0,0,14,78,64,78,51,5,0,1,0,81,22,0,0,59,0,C-onlyL1
85,C,2,0.0189,0.7326,0.633,0.9732,10,3,0,0.8865,0.0326,35,1.0,0,0.2114285714285714,0.0059999999999999915,35.0,0.21,0.4775,32.8223,1.0,219,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,758,85,85,65,0,0,0,15,79,65,79,52,5,0,1,0,82,23,0,0,59,0,C-onlyL1
86,C,2,0.0251,0.7357,0.6368,0.9735,9,13,0,0.8934,0.0269,31,0.4091,0,0.2114285714285714,0.008857142857142848,35.0,0.31,0.4715,32.9525,1.0,218,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,767,86,86,65,0,0,0,16,80,66,80,53,5,0,1,0,83,24,0,0,59,0,C-onlyL1
87,C,2,0.0275,0.7404,0.6415,0.9718,8,9,0,0.8934,0.0259,30,0.4286,0,0.2114285714285714,0.011199999999999991,35.0,0.392,0.437,33.2071,1.0,221,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,775,87,87,65,0,0,0,17,81,67,81,54,5,0,1,0,84,25,0,0,59,0,C-onlyL1
88,C,2,0.0235,0.7469,0.6475,0.9723,11,4,0,0.8883,0.0323,32,0.5385,0,0.2114285714285714,0.008914285714285713,35.0,0.312,0.4947,32.8384,1.0,228,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,786,88,88,65,0,0,0,18,82,68,82,55,5,0,1,0,85,26,0,0,59,0,C-onlyL1
89,C,2,0.0274,0.75,0.6513,0.9755,16,13,0,0.9011,0.0202,31,0.375,0,0.2114285714285714,0.01,35.0,0.35,0.4822,32.9389,1.0,228,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,802,89,89,65,0,0,0,19,83,68,83,56,5,0,1,0,86,27,0,0,59,0,C-onlyL1
90,C,2,0.0266,0.7557,0.6568,0.9718,12,6,0,0.8917,0.0292,34,0.7,0,0.2114285714285714,0.006285714285714285,35.0,0.22,0.52,32.6201,1.0,245,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,814,90,90,65,0,0,0,20,84,69,84,57,5,0,1,0,87,28,0,0,59,0,C-onlyL1
91,C,2,0.0274,0.7604,0.6615,0.9695,12,9,0,0.8968,0.024,33,0.45,0,0.2114285714285714,0.00457142857142857,35.0,0.16,0.4672,32.8241,1.0,243,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,826,91,91,65,0,0,0,21,85,70,85,58,5,0,1,0,88,29,0,0,59,0,C-onlyL1
92,C,2,0.0294,0.765,0.6663,0.9698,10,9,0,0.9045,0.0154,32,0.5625,0,0.2114285714285714,0.006685714285714285,35.0,0.234,0.4413,33.0275,1.0,246,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,836,92,92,65,0,0,0,22,86,71,86,59,5,0,1,0,89,30,0,0,59,0,C-onlyL1
93,C,2,0.017,0.7726,0.673,0.9762,15,1,0,0.8908,0.0285,35,1.0,0,0.2114285714285714,0.003828571428571429,35.0,0.134,0.447,32.8992,1.0,273,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,851,93,93,65,0,0,0,23,87,72,87,60,5,0,1,0,90,31,0,0,59,0,C-onlyL1
