day,scenario,seed,mean_health,mean_sdh_risk,mean_isolation,mean_acute_dependence,acute_events_today,prevention_acts_today,social_links_today,mean_fatigue,gini_fatigue,burnout_count,top10_load_ratio,coop_acts_today,mean_virtue,mean_eudaimonia,swf_utility,swf_eudaimonia,swf_penalty,social_welfare,coordination_level,pending_tasks,M1,M2,M3,M4,M5,FC_A1,FC_A2,FC_A3,FC_B1,FC_B2,FC_B3,FC_B4,FC_C1,FC_C2,FC_C3,cum_acute_events,cum_M1,cum_M2,cum_M3,cum_M4,cum_M5,cum_FC_A1,cum_FC_A2,cum_FC_A3,cum_FC_B1,cum_FC_B2,cum_FC_B3,cum_FC_B4,cum_FC_C1,cum_FC_C2,cum_FC_C3,total_nudge_interventions,nudge_N1,nudge_N2,nudge_N3,nudge_N4,nudge_N5,label
54,A,2,0.0007,0.8117,0.6397,0.9607,13,0,0,0.3973,0.5366,8,0.5385,0,0.0,0.4900666666666666,30.0,14.702,0.0667,44.3687,0.496,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,543,0,0,54,0,0,50,0,48,51,37,48,1,0,0,0,0,0,0,0,0,0,A
55,A,2,0.0006,0.8183,0.6465,0.9652,13,0,0,0.4023,0.541,8,0.6154,0,0.0,0.4860000000000001,30.0,14.58,0.0911,44.1247,0.496,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,556,0,0,55,0,0,51,0,49,52,38,49,1,0,0,0,0,0,0,0,0,0,A
56,A,2,0.0005,0.8249,0.6534,0.9692,15,0,0,0.4143,0.5323,10,0.4667,0,0.0,0.4806,30.0,14.418,0.1217,43.8095,0.496,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,571,0,0,56,0,0,52,0,50,53,39,50,1,0,0,0,0,0,0,0,0,0,A
57,A,2,0.0004,0.8314,0.6602,0.9635,11,0,0,0.4233,0.5196,10,0.5833,0,0.0,0.47546666666666665,30.0,14.264,0.1267,43.6307,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,582,0,0,57,0,0,53,0,51,54,40,51,1,0,0,0,0,0,0,0,0,0,A
58,A,2,0.0002,0.8378,0.667,0.9637,11,0,0,0.4313,0.5136,11,0.5455,0,0.0,0.4664666666666667,30.0,13.994,0.1267,43.3607,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,593,0,0,58,0,0,54,0,52,55,41,52,1,0,0,0,0,0,0,0,0,0,A
59,A,2,0.0,0.8442,0.6738,0.9762,14,0,0,0.4463,0.4921,11,0.4615,0,0.0,0.46046666666666664,30.0,13.814,0.1267,43.1807,0.496,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,607,0,0,59,0,0,55,0,53,56,42,53,1,0,0,0,0,0,0,0,0,0,A
60,A,2,0.0,0.8504,0.6807,0.981,14,0,0,0.4613,0.4751,12,0.4286,0,0.0,0.4541333333333333,30.0,13.624,0.1282,42.9832,0.496,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,621,0,0,60,0,0,56,0,54,57,43,54,1,0,0,0,0,0,0,0,0,0,A
61,A,2,0.0,0.8566,0.6875,0.9848,16,0,0,0.4713,0.4554,13,0.4375,0,0.0,0.44886666666666664,30.0,13.466,0.0694,43.1189,0.496,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,637,0,0,61,0,0,57,0,55,58,44,55,1,0,0,0,0,0,0,0,0,0,A
62,A,2,0.0,0.8628,0.6943,0.9822,13,0,0,0.4713,0.4468,11,0.5385,0,0.0,0.4462,30.0,13.386,0.045,43.1609,0.496,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,650,0,0,62,0,0,58,0,56,59,45,56,1,0,0,0,0,0,0,0,0,0,A
63,A,2,0.0,0.869,0.7011,0.9812,14,0,0,0.4693,0.4425,9,0.5333,0,0.0,0.4477333333333334,30.0,13.432,0.015,43.3571,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,664,0,0,63,0,0,59,0,57,60,46,57,1,0,0,0,0,0,0,0,0,0,A
64,A,2,0.0,0.8752,0.708,0.9838,12,0,0,0.4643,0.4542,9,0.5455,0,0.0,0.44333333333333336,30.0,13.3,0.0859,42.8706,0.496,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,676,0,0,64,0,0,60,0,58,61,47,58,1,0,0,0,0,0,0,0,0,0,A
65,A,2,0.0,0.8811,0.7148,0.9822,13,0,0,0.4663,0.4563,8,0.5714,0,0.0,0.4443333333333333,30.0,13.33,0.1446,42.6069,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,689,0,0,65,0,0,61,0,59,62,48,59,1,0,0,0,0,0,0,0,0,0,A
66,A,2,0.0,0.8868,0.7216,0.9795,14,0,0,0.4703,0.4575,8,0.5385,0,0.0,0.4432,30.0,13.296,0.1517,42.5375,0.496,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,703,0,0,66,0,0,62,0,60,63,49,60,1,0,0,0,0,0,0,0,0,0,A
67,A,2,0.0,0.8924,0.7284,0.978,11,0,0,0.4743,0.4614,9,0.5833,0,0.0,0.442,30.0,13.26,0.1567,42.4767,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,714,0,0,67,0,0,63,0,61,64,50,61,1,0,0,0,0,0,0,0,0,0,A
68,A,2,0.0,0.898,0.7353,0.9745,10,0,0,0.4723,0.4617,10,0.5556,0,0.0,0.43786666666666674,30.0,13.136,0.1567,42.3527,0.496,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,724,0,0,68,0,0,64,0,62,65,51,62,1,0,0,0,0,0,0,0,0,0,A
69,A,2,0.0,0.9034,0.7421,0.9758,11,0,0,0.4793,0.4616,10,0.5,0,0.0,0.43526666666666675,30.0,13.058,0.1867,42.1247,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,735,0,0,69,0,0,65,0,63,66,52,63,1,0,0,0,0,0,0,0,0,0,A
70,A,2,0.0,0.9088,0.7489,0.9838,17,0,0,0.4963,0.4462,12,0.4706,0,0.0,0.4305999999999999,30.0,12.918,0.2096,41.87,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,752,0,0,70,0,0,66,0,64,67,53,64,1,0,0,0,0,0,0,0,0,0,A
71,A,2,0.0,0.914,0.7556,0.982,12,0,0,0.5003,0.4369,12,0.5,0,0.0,0.4252,30.0,12.756,0.1393,42.0594,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,764,0,0,71,0,0,67,0,65,68,54,65,1,0,0,0,0,0,0,0,0,0,A
72,A,2,0.0,0.9192,0.7622,0.9793,15,0,0,0.5063,0.4243,13,0.5,0,0.0,0.4209333333333333,30.0,12.628,0.0821,42.2176,0.496,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,779,0,0,72,0,0,68,0,66,69,55,66,1,0,0,0,0,0,0,0,0,0,A
73,A,2,0.0,0.9241,0.7689,0.977,10,0,0,0.4983,0.4276,12,0.4,0,0.0,0.41453333333333325,30.0,12.436,0.075,42.0611,0.496,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,789,0,0,73,0,0,69,0,67,70,56,67,1,0,0,0,0,0,0,0,0,0,A
74,A,2,0.0,0.9288,0.7755,0.9795,17,0,0,0.5073,0.4317,12,0.5294,0,0.0,0.40906666666666663,30.0,12.272,0.1356,41.5938,0.496,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,806,0,0,74,0,0,70,0,68,71,57,68,1,0,0,0,0,0,0,0,0,0,A
75,A,2,0.0,0.9334,0.7822,0.9825,15,0,0,0.5183,0.4205,13,0.4375,0,0.0,0.4034666666666666,30.0,12.104,0.2008,41.0999,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,821,0,0,75,0,0,71,0,69,72,58,69,1,0,0,0,0,0,0,0,0,0,A
76,A,2,0.0,0.938,0.7888,0.9812,13,0,0,0.5233,0.4178,14,0.5385,0,0.0,0.3961333333333333,30.0,11.884,0.1708,41.0299,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,834,0,0,76,0,0,72,0,70,73,59,70,1,0,0,0,0,0,0,0,0,0,A
77,A,2,0.0,0.9422,0.7955,0.979,13,0,0,0.5283,0.4089,15,0.5385,0,0.0,0.39373333333333327,30.0,11.812,0.1708,40.9579,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,847,0,0,77,0,0,73,0,71,74,60,71,1,0,0,0,0,0,0,0,0,0,A
78,A,2,0.0,0.9463,0.8021,0.98,13,0,0,0.5313,0.3989,13,0.4615,0,0.0,0.39213333333333333,30.0,11.764,0.1638,40.9452,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,860,0,0,78,0,0,74,0,72,75,61,72,1,0,0,0,0,0,0,0,0,0,A
79,A,2,0.0,0.9502,0.8088,0.978,14,0,0,0.5343,0.3954,12,0.4615,0,0.0,0.3909333333333333,30.0,11.728,0.1693,40.8814,0.496,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,874,0,0,79,0,0,75,0,73,76,62,73,1,0,0,0,0,0,0,0,0,0,A
80,A,2,0.0,0.9539,0.8153,0.9785,11,0,0,0.5363,0.3976,12,0.5,0,0.0,0.3888,30.0,11.664,0.1693,40.8174,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,885,0,0,80,0,0,76,0,74,77,63,74,1,0,0,0,0,0,0,0,0,0,A
81,A,2,0.0,0.9574,0.8218,0.9823,18,0,0,0.5453,0.3792,14,0.3889,0,0.0,0.3870666666666666,30.0,11.612,0.1811,40.7067,0.496,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,903,0,0,81,0,0,77,0,75,77,64,75,1,0,0,0,0,0,0,0,0,0,A
82,A,2,0.0,0.9605,0.8281,0.9837,16,0,0,0.5463,0.382,15,0.5625,0,0.0,0.38,30.0,11.4,0.1759,40.5206,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,919,0,0,82,0,0,78,0,76,78,65,76,1,0,0,0,0,0,0,0,0,0,A
83,A,2,0.0,0.9635,0.8344,0.9825,15,0,0,0.5383,0.3922,14,0.5,0,0.0,0.3739333333333333,30.0,11.218,0.2123,40.1564,0.496,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,934,0,0,83,0,0,79,0,77,79,66,77,1,0,0,0,0,0,0,0,0,0,A
84,A,2,0.0,0.9665,0.8407,0.986,15,0,0,0.5443,0.3917,12,0.5625,0,0.0,0.37206666666666666,30.0,11.162,0.1894,40.2149,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,949,0,0,84,0,0,80,0,78,80,67,78,1,0,0,0,0,0,0,0,0,0,A
85,A,2,0.0,0.9694,0.8468,0.9842,15,0,0,0.5583,0.3833,15,0.5,0,0.0,0.3688666666666667,30.0,11.066,0.2782,39.6752,0.496,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,964,0,0,85,0,0,81,0,79,81,68,79,1,0,0,0,0,0,0,0,0,0,A
86,A,2,0.0,0.972,0.853,0.981,11,0,0,0.5663,0.3804,16,0.6667,0,0.0,0.36246666666666655,30.0,10.874,0.3011,39.3685,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,975,0,0,86,0,0,82,0,80,82,69,80,1,0,0,0,0,0,0,0,0,0,A
87,A,2,0.0,0.9744,0.859,0.9787,13,0,0,0.5743,0.373,16,0.6364,0,0.0,0.35860000000000003,30.0,10.758,0.3311,39.1025,0.496,2,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,988,0,0,87,0,0,83,0,81,83,70,81,1,0,0,0,0,0,0,0,0,0,A
88,A,2,0.0,0.9766,0.8648,0.9843,19,0,0,0.5933,0.3427,17,0.4211,0,0.0,0.3563333333333333,30.0,10.69,0.2893,39.2434,0.496,2,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1007,0,0,88,0,0,84,0,82,84,71,82,1,0,0,0,0,0,0,0,0,0,A
89,A,2,0.0,0.9786,0.8704,0.9842,14,0,0,0.5963,0.3286,16,0.5,0,0.0,0.3540666666666666,30.0,10.622,0.2293,39.4754,0.496,2,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1021,0,0,89,0,0,85,0,83,85,72,83,1,0,0,0,0,0,0,0,0,0,A
90,A,2,0.0,0.9804,0.876,0.9812,11,0,0,0.5923,0.3302,15,0.6154,0,0.0,0.3540666666666666,30.0,10.622,0.1929,39.6576,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1032,0,0,90,0,0,86,0,84,86,73,84,1,0,0,0,0,0,0,0,0,0,A
91,A,2,0.0,0.982,0.8816,0.9782,9,0,0,0.5763,0.3446,14,0.625,0,0.0,0.34793333333333337,30.0,10.438,0.2346,39.2649,0.496,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1041,0,0,91,0,0,87,0,85,87,74,85,1,0,0,0,0,0,0,0,0,0,A
92,A,2,0.0,0.9834,0.8872,0.9752,11,0,0,0.5643,0.3504,11,0.6,0,0.0,0.344,30.0,10.32,0.1459,39.5906,0.496,2,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1052,0,0,92,0,0,88,0,86,88,75,86,1,0,0,0,0,0,0,0,0,0,A
93,A,2,0.0,0.9848,0.8926,0.9825,17,0,0,0.5713,0.3401,12,0.4444,0,0.0,0.34773333333333334,30.0,10.432,0.1159,39.8526,0.496,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1069,0,0,93,0,0,89,0,87,89,76,87,1,0,0,0,0,0,0,0,0,0,A
94,A,2,0.0,0.9861,0.898,0.9797,13,0,0,0.5713,0.3432,10,0.5,0,0.0,0.34873333333333334,30.0,10.462,0.0859,40.0326,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1082,0,0,94,0,0,90,0,88,90,77,88,1,0,0,0,0,0,0,0,0,0,A
95,A,2,0.0,0.9873,0.9034,0.9812,17,0,0,0.5773,0.3454,12,0.4118,0,0.0,0.3510666666666667,30.0,10.532,0.1746,39.6588,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1099,0,0,95,0,0,91,0,89,91,78,89,1,0,0,0,0,0,0,0,0,0,A
96,A,2,0.0,0.9884,0.9081,0.9845,17,0,0,0.5883,0.3448,14,0.5294,0,0.0,0.34806666666666675,30.0,10.442,0.2411,39.2365,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1116,0,0,96,0,0,92,0,90,92,79,90,1,0,0,0,0,0,0,0,0,0,A
97,A,2,0.0,0.9894,0.9122,0.9823,15,0,0,0.6023,0.3325,15,0.4667,0,0.0,0.34506666666666663,30.0,10.352,0.2711,38.9965,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1131,0,0,97,0,0,93,0,91,93,80,91,1,0,0,0,0,0,0,0,0,0,A
98,A,2,0.0,0.9902,0.9162,0.985,21,0,0,0.6223,0.3079,16,0.45,0,0.0,0.34486666666666665,30.0,10.346,0.2223,39.2347,0.496,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1152,0,0,98,0,0,94,0,92,94,81,92,1,0,0,0,0,0,0,0,0,0,A
99,A,2,0.0,0.991,0.9203,0.9845,12,0,0,0.6303,0.3051,16,0.6154,0,0.0,0.3389333333333333,30.0,10.168,0.2523,38.9067,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1164,0,0,99,0,0,95,0,93,95,82,93,1,0,0,0,0,0,0,0,0,0,A
100,A,2,0.0,0.9918,0.9243,0.9853,15,0,0,0.6413,0.2901,16,0.4667,0,0.0,0.33686666666666665,30.0,10.106,0.2893,38.6594,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1179,0,0,100,0,0,96,0,94,96,83,94,1,0,0,0,0,0,0,0,0,0,A
1,A,3,0.6064,0.3118,0.3196,0.015,4,0,0,0.1643,0.2192,0,0.75,0,0.0,0.5006666666666666,30.0,15.02,0.0,45.02,0.3784,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,A
2,A,3,0.5914,0.3198,0.3266,0.0292,4,0,0,0.1426,0.2379,0,0.75,0,0.0,0.5013333333333334,30.0,15.04,0.0,45.04,0.4552,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,A
3,A,3,0.5789,0.3278,0.3336,0.0395,3,0,0,0.1197,0.2689,0,1.0,0,0.0,0.5013333333333333,30.0,15.04,0.0,45.04,0.496,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,A
4,A,3,0.5614,0.3358,0.3406,0.0573,5,0,0,0.1011,0.3267,0,0.8,0,0.0,0.5026666666666668,30.0,15.08,0.0,45.08,0.496,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,16,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,A
5,A,3,0.5457,0.3438,0.3476,0.0742,5,0,0,0.0845,0.3804,0,0.6,0,0.0,0.504,30.0,15.12,0.0,45.12,0.496,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,21,0,0,5,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,A
6,A,3,0.5283,0.3518,0.3546,0.0905,5,0,0,0.0694,0.4539,0,0.6,0,0.0,0.5053333333333332,30.0,15.16,0.0,45.16,0.496,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,26,0,0,6,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,A
7,A,3,0.5085,0.3598,0.3616,0.11,6,0,0,0.0577,0.5931,0,0.6667,0,0.0,0.5073333333333335,30.0,15.22,0.0,45.22,0.496,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,32,0,0,7,0,0,3,0,1,7,0,1,0,0,0,0,0,0,0,0,0,0,A
8,A,3,0.4936,0.3678,0.3686,0.1253,5,0,0,0.0484,0.6796,0,0.8,0,0.0,0.5086666666666667,30.0,15.26,0.0,45.26,0.496,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,37,0,0,8,0,0,4,0,2,8,0,2,0,0,0,0,0,0,0,0,0,0,A
9,A,3,0.4787,0.3758,0.3756,0.1397,5,0,0,0.0439,0.7047,0,0.8,0,0.0,0.51,30.0,15.3,0.0,45.3,0.496,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,42,0,0,9,0,0,5,0,3,9,0,3,0,0,0,0,0,0,0,0,0,0,A
10,A,3,0.4613,0.3838,0.3826,0.154,5,0,0,0.0395,0.7614,0,0.6,0,0.0,0.5113333333333334,30.0,15.34,0.0,45.34,0.496,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,47,0,0,10,0,0,6,0,4,10,0,4,0,0,0,0,0,0,0,0,0,0,A
11,A,3,0.439,0.3918,0.3896,0.1752,7,0,0,0.0425,0.7666,0,0.5714,0,0.0,0.5139999999999999,30.0,15.42,0.0,45.42,0.496,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,54,0,0,11,0,0,7,0,5,11,0,5,0,0,0,0,0,0,0,0,0,0,A
12,A,3,0.4166,0.3998,0.3966,0.1955,7,0,0,0.0459,0.809,0,0.7143,0,0.0,0.5166666666666667,30.0,15.5,0.0,45.5,0.496,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,61,0,0,12,0,0,8,0,6,12,0,6,0,0,0,0,0,0,0,0,0,0,A
13,A,3,0.3942,0.4078,0.4036,0.2195,8,0,0,0.0522,0.785,0,0.375,0,0.0,0.52,30.0,15.6,0.0,45.6,0.496,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,69,0,0,13,0,0,9,0,7,12,0,7,0,0,0,0,0,0,0,0,0,0,A
14,A,3,0.3741,0.4158,0.4106,0.2395,8,0,0,0.0582,0.7871,0,0.75,0,0.0,0.5233333333333333,30.0,15.7,0.0,45.7,0.496,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,77,0,0,14,0,0,10,0,8,13,0,8,0,0,0,0,0,0,0,0,0,0,A
15,A,3,0.3495,0.4238,0.4176,0.2625,8,0,0,0.0622,0.8118,0,0.625,0,0.0,0.5266666666666668,30.0,15.8,0.0,45.8,0.496,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,85,0,0,15,0,0,11,0,9,14,0,9,0,0,0,0,0,0,0,0,0,0,A
16,A,3,0.3224,0.4318,0.4246,0.2938,11,0,0,0.0732,0.8245,0,0.6364,0,0.0,0.532,30.0,15.96,0.0,45.96,0.496,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,96,0,0,16,0,0,12,0,10,15,0,10,0,0,0,0,0,0,0,0,0,0,A
17,A,3,0.3052,0.4398,0.4316,0.3047,5,0,0,0.0714,0.8532,0,0.8,0,0.0,0.5333333333333333,30.0,16.0,0.0,46.0,0.496,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,101,0,0,17,0,0,13,0,11,16,0,11,0,0,0,0,0,0,0,0,0,0,A
18,A,3,0.2873,0.4478,0.4386,0.3237,7,0,0,0.0754,0.8681,0,0.7143,0,0.0,0.536,30.0,16.08,0.0,46.08,0.496,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,108,0,0,18,0,0,14,0,12,17,0,12,0,0,0,0,0,0,0,0,0,0,A
19,A,3,0.27,0.4558,0.4456,0.3392,7,0,0,0.0814,0.8588,0,0.8571,0,0.0,0.5386666666666666,30.0,16.16,0.0,46.16,0.496,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,115,0,0,19,0,0,15,0,13,18,0,13,0,0,0,0,0,0,0,0,0,0,A
20,A,3,0.245,0.4638,0.4526,0.3697,10,0,0,0.0924,0.8341,0,0.7,0,0.0,0.5433333333333334,30.0,16.3,0.0,46.3,0.496,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,125,0,0,20,0,0,16,0,14,19,0,14,0,0,0,0,0,0,0,0,0,0,A
21,A,3,0.2264,0.4718,0.4596,0.3882,7,0,0,0.0964,0.8363,1,0.7143,0,0.0,0.5443333333333334,30.0,16.33,0.0319,46.1703,0.496,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,132,0,0,21,0,0,17,0,15,20,0,15,0,0,0,0,0,0,0,0,0,0,A
22,A,3,0.2099,0.4798,0.4666,0.4075,8,0,0,0.1034,0.8212,1,0.5,0,0.0,0.5459999999999999,30.0,16.38,0.0319,46.2203,0.496,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,140,0,0,22,0,0,18,0,16,21,0,16,0,0,0,0,0,0,0,0,0,0,A
23,A,3,0.1968,0.4878,0.4736,0.4235,7,0,0,0.1064,0.8266,1,0.8571,0,0.0,0.5470000000000002,30.0,16.41,0.0319,46.2503,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,147,0,0,23,0,0,19,0,17,22,1,17,0,0,0,0,0,0,0,0,0,0,A
24,A,3,0.173,0.4958,0.4806,0.4537,10,0,0,0.1154,0.8185,1,0.6,0,0.0,0.55,30.0,16.5,0.0319,46.3403,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,157,0,0,24,0,0,20,0,18,23,2,18,0,0,0,0,0,0,0,0,0,0,A
25,A,3,0.1541,0.5038,0.4876,0.4725,8,0,0,0.1214,0.8216,2,0.75,0,0.0,0.55,30.0,16.5,0.0419,46.2907,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,165,0,0,25,0,0,21,0,19,24,3,19,0,0,0,0,0,0,0,0,0,0,A
26,A,3,0.128,0.5118,0.4946,0.5115,15,0,0,0.1424,0.7742,2,0.4,0,0.0,0.5546666666666668,30.0,16.64,0.0419,46.4307,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,180,0,0,26,0,0,22,0,20,25,4,20,0,0,0,0,0,0,0,0,0,0,A
27,A,3,0.1167,0.5198,0.5016,0.5215,5,0,0,0.1404,0.7952,2,0.8,0,0.0,0.5526666666666668,30.0,16.58,0.0419,46.3707,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,185,0,0,27,0,0,23,0,21,26,5,21,0,0,0,0,0,0,0,0,0,0,A
28,A,3,0.1056,0.5278,0.5086,0.5392,8,0,0,0.1424,0.7905,2,0.625,0,0.0,0.5543333333333333,30.0,16.63,0.0099,46.5804,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,193,0,0,28,0,0,24,0,22,27,6,22,0,0,0,0,0,0,0,0,0,0,A
29,A,3,0.0857,0.5358,0.5156,0.5717,12,0,0,0.1534,0.7791,2,0.6667,0,0.0,0.5586666666666668,30.0,16.76,0.0099,46.7104,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,205,0,0,29,0,0,25,0,23,28,7,23,0,0,0,0,0,0,0,0,0,0,A
30,A,3,0.073,0.5438,0.5226,0.608,13,0,0,0.1654,0.7718,1,0.5385,0,0.0,0.5636666666666668,30.0,16.91,0.0099,46.8604,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,218,0,0,30,0,0,26,0,24,29,8,24,0,0,0,0,0,0,0,0,0,0,A
31,A,3,0.0526,0.5518,0.5296,0.6447,13,0,0,0.1794,0.7692,2,0.6667,0,0.0,0.5663333333333334,30.0,16.99,0.0419,46.7807,0.496,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,231,0,0,31,0,0,27,0,25,30,9,25,0,0,0,0,0,0,0,0,0,0,A
32,A,3,0.045,0.5598,0.5366,0.6805,14,0,0,0.1964,0.7463,4,0.4667,0,0.0,0.5687333333333334,30.0,17.062,0.1232,46.4459,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,245,0,0,32,0,0,28,0,26,31,10,26,0,0,0,0,0,0,0,0,0,0,A
33,A,3,0.0411,0.5678,0.5436,0.7005,11,0,0,0.2044,0.7425,3,0.6364,0,0.0,0.5690666666666667,30.0,17.072,0.1232,46.4559,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,256,0,0,33,0,0,29,0,27,32,11,27,0,0,0,0,0,0,0,0,0,0,A
34,A,3,0.0347,0.5758,0.5506,0.7145,12,0,0,0.2154,0.7339,3,0.5833,0,0.0,0.5700666666666666,30.0,17.102,0.1232,46.4859,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,268,0,0,34,0,0,30,0,28,33,12,28,0,0,0,0,0,0,0,0,0,0,A
35,A,3,0.0268,0.5838,0.5576,0.7422,14,0,0,0.2314,0.7137,4,0.4286,0,0.0,0.5707333333333333,30.0,17.122,0.1331,46.4564,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,282,0,0,35,0,0,31,0,29,34,13,29,0,0,0,0,0,0,0,0,0,0,A
36,A,3,0.0177,0.5918,0.5646,0.7542,9,0,0,0.2364,0.7182,5,0.5556,0,0.0,0.5664000000000001,30.0,16.992,0.1331,46.3264,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,291,0,0,36,0,0,32,0,30,35,14,30,0,0,0,0,0,0,0,0,0,0,A
37,A,3,0.0143,0.5998,0.5716,0.7652,11,0,0,0.2474,0.6918,5,0.4545,0,0.0,0.5633999999999999,30.0,16.902,0.1331,46.2364,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,302,0,0,37,0,0,33,0,31,36,15,31,0,0,0,0,0,0,0,0,0,0,A
