day,scenario,seed,mean_health,mean_sdh_risk,mean_isolation,mean_acute_dependence,acute_events_today,prevention_acts_today,social_links_today,mean_fatigue,gini_fatigue,burnout_count,top10_load_ratio,coop_acts_today,mean_virtue,mean_eudaimonia,swf_utility,swf_eudaimonia,swf_penalty,social_welfare,coordination_level,pending_tasks,M1,M2,M3,M4,M5,FC_A1,FC_A2,FC_A3,FC_B1,FC_B2,FC_B3,FC_B4,FC_C1,FC_C2,FC_C3,cum_acute_events,cum_M1,cum_M2,cum_M3,cum_M4,cum_M5,cum_FC_A1,cum_FC_A2,cum_FC_A3,cum_FC_B1,cum_FC_B2,cum_FC_B3,cum_FC_B4,cum_FC_C1,cum_FC_C2,cum_FC_C3,total_nudge_interventions,nudge_N1,nudge_N2,nudge_N3,nudge_N4,nudge_N5,label
1,B,0,0.6551,0.3636,0.2594,0.015,4,12,0,0.1967,0.2609,0,0.4444,5,0.007142857142857143,0.5094076709471527,35.0,17.8293,0.0,52.8293,0.5784,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,B
2,B,0,0.6631,0.3648,0.2619,0.0215,2,17,0,0.2014,0.3287,0,0.45,6,0.015714285714285715,0.5207168746657261,35.0,18.2251,0.0,53.2251,0.616,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,6,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,B
3,B,0,0.6586,0.3642,0.2631,0.054,9,20,0,0.2272,0.3745,0,0.2812,8,0.02714285714285715,0.5393159058774781,35.0,18.8761,0.0,53.8761,0.696,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,3,3,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,B
4,B,0,0.6656,0.3647,0.2651,0.0622,3,17,0,0.238,0.4363,1,0.3478,9,0.04,0.5518660816814076,35.0,19.3153,0.0201,54.2146,0.696,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,4,4,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,B
5,B,0,0.6543,0.366,0.2676,0.0935,9,18,0,0.257,0.4906,2,0.3333,7,0.05000000000000001,0.5645647154435329,35.0,19.7598,0.0364,54.5776,0.696,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,27,5,5,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,B
6,B,0,0.6522,0.3676,0.2704,0.1082,5,16,0,0.2698,0.5284,3,0.3182,9,0.06285714285714285,0.5734472821242426,35.0,20.0707,0.0664,54.7385,0.696,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,6,6,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,B
7,B,0,0.6583,0.3688,0.2729,0.1107,2,15,0,0.2806,0.5557,3,0.4,7,0.07285714285714287,0.5810136379312302,35.0,20.3355,0.0664,55.0033,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,34,7,7,7,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,B
8,B,0,0.6509,0.3708,0.2759,0.1325,7,15,0,0.2973,0.5809,4,0.3913,4,0.07857142857142857,0.5876602728398501,35.0,20.5681,0.1018,55.0593,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,41,8,8,8,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,B
9,B,0,0.6453,0.374,0.2796,0.145,5,12,0,0.3079,0.6003,6,0.3333,6,0.08714285714285713,0.5892824704957488,35.0,20.6249,0.1779,54.7355,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,46,9,9,9,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,B
10,B,0,0.632,0.3763,0.2829,0.1692,8,14,0,0.3296,0.5822,8,0.3478,7,0.09714285714285713,0.5911354901566266,35.0,20.6897,0.269,54.345,0.696,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,54,10,10,10,0,0,0,0,4,3,4,0,1,0,0,0,0,0,0,0,0,0,B
11,B,0,0.6245,0.3806,0.2874,0.1775,4,10,0,0.3348,0.5859,8,0.5714,3,0.10142857142857144,0.587943944299689,35.0,20.578,0.2488,54.3339,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,58,11,11,11,0,0,0,0,5,4,5,0,1,0,0,0,0,0,0,0,0,0,B
12,B,0,0.6166,0.3845,0.2916,0.1895,5,11,0,0.3409,0.5902,9,0.4375,3,0.1057142857142857,0.5843605932848771,35.0,20.4526,0.2899,54.0033,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,63,12,12,12,0,0,0,0,6,5,6,0,1,0,0,0,0,0,0,0,0,0,B
13,B,0,0.6136,0.3865,0.2946,0.2012,5,16,0,0.3567,0.578,10,0.4762,3,0.11,0.5823475526082111,35.0,20.3822,0.2816,53.9742,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,68,13,13,13,0,0,0,0,7,6,7,0,1,0,0,0,0,0,0,0,0,0,B
14,B,0,0.609,0.3892,0.2981,0.213,5,13,0,0.374,0.5612,10,0.4737,5,0.11714285714285716,0.5798012027182532,35.0,20.293,0.2816,53.8851,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,73,14,14,14,0,0,0,0,8,7,8,0,1,0,0,0,0,0,0,0,0,0,B
15,B,0,0.5901,0.3935,0.3026,0.2445,10,10,0,0.3894,0.5571,10,0.5,1,0.11857142857142855,0.5767111397208289,35.0,20.1849,0.2613,53.8782,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,83,15,15,15,0,0,0,0,9,8,9,0,1,0,0,0,0,0,0,0,0,0,B
16,B,0,0.5933,0.3958,0.3059,0.248,3,15,0,0.4,0.5404,12,0.3889,6,0.12714285714285714,0.5736262230921465,35.0,20.0769,0.2152,54.0007,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,86,16,16,16,0,0,0,0,10,8,10,0,1,0,0,0,0,0,0,0,0,0,B
17,B,0,0.5898,0.3986,0.3094,0.2595,5,14,0,0.4075,0.5316,12,0.4737,2,0.13,0.5701861847747246,35.0,19.9565,0.1659,54.1268,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,91,17,17,17,0,0,0,0,11,9,11,0,1,0,0,0,0,0,0,0,0,0,B
18,B,0,0.584,0.401,0.3126,0.2747,6,15,0,0.4232,0.5162,11,0.4286,6,0.13857142857142857,0.5689144520869428,35.0,19.912,0.1659,54.0823,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,97,18,18,18,0,0,0,0,12,10,12,0,1,0,0,0,0,0,0,0,0,0,B
19,B,0,0.5697,0.4056,0.3174,0.2985,8,9,0,0.43,0.5135,11,0.4118,2,0.14142857142857143,0.5643143136058355,35.0,19.751,0.1658,53.9223,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,105,19,19,19,0,0,0,0,13,11,13,0,1,0,0,0,0,0,0,0,0,0,B
20,B,0,0.5682,0.4065,0.3196,0.3195,8,19,0,0.4543,0.4915,13,0.3333,6,0.14999999999999997,0.5649541589001117,35.0,19.7734,0.2166,53.6905,0.696,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,113,20,20,20,0,0,0,0,14,11,14,0,2,0,0,0,0,0,0,0,0,0,B
21,B,0,0.5616,0.4111,0.3244,0.3267,4,9,0,0.4578,0.4955,13,0.6154,3,0.15428571428571428,0.5534005969422792,35.0,19.369,0.264,53.0492,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,117,21,21,21,0,0,0,0,15,12,15,0,2,0,0,0,0,0,0,0,0,0,B
22,B,0,0.5567,0.4131,0.3274,0.342,6,16,0,0.4821,0.4705,16,0.4091,4,0.16000000000000003,0.5450096419735126,35.0,19.0753,0.3401,52.3749,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,123,22,22,22,0,0,0,0,16,13,16,0,2,0,0,0,0,0,0,0,0,0,B
23,B,0,0.5467,0.4173,0.3319,0.3572,6,10,0,0.4928,0.4572,16,0.5,0,0.16000000000000003,0.5335630660931889,35.0,18.6747,0.324,52.0546,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,129,23,23,23,0,0,0,0,17,14,17,0,2,0,0,0,0,0,0,0,0,0,B
24,B,0,0.5395,0.4208,0.3359,0.37,7,12,0,0.5075,0.4365,17,0.4737,3,0.16428571428571428,0.5260019486034527,35.0,18.4101,0.3273,51.7734,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,136,24,24,24,0,0,0,0,18,15,18,0,2,0,0,0,0,0,0,0,0,0,B
25,B,0,0.5358,0.4247,0.3401,0.374,5,11,0,0.5179,0.4306,16,0.5625,3,0.1685714285714286,0.514018531834541,35.0,17.9906,0.3691,51.1451,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,141,25,25,25,0,0,0,0,19,16,19,0,2,0,0,0,0,0,0,0,0,0,B
26,B,0,0.5296,0.4267,0.3431,0.3895,7,16,0,0.5422,0.4009,17,0.4348,5,0.1757142857142857,0.5078530705881028,35.0,17.7749,0.342,51.065,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,148,26,26,26,0,0,0,0,20,17,20,0,2,0,0,0,0,0,0,0,0,0,B
27,B,0,0.5293,0.4302,0.3471,0.3925,3,12,0,0.5456,0.3939,16,0.6,1,0.17714285714285713,0.4984259551306987,35.0,17.4449,0.2694,51.098,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,151,27,27,27,0,0,0,0,21,18,21,0,2,0,0,0,0,0,0,0,0,0,B
28,B,0,0.518,0.436,0.3526,0.4035,5,6,0,0.5364,0.3972,14,0.4545,3,0.1814285714285714,0.4885907791892281,35.0,17.1007,0.2573,50.814,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,156,28,28,28,0,0,0,0,22,19,22,0,2,0,0,0,0,0,0,0,0,0,B
29,B,0,0.5076,0.4391,0.3564,0.4202,8,13,0,0.5426,0.396,12,0.4286,4,0.18714285714285714,0.48720545162403944,35.0,17.0522,0.2326,50.8894,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,164,29,29,29,0,0,0,0,23,20,23,0,2,0,0,0,0,0,0,0,0,0,B
30,B,0,0.5134,0.4411,0.3594,0.4187,2,16,0,0.5489,0.3986,18,0.3889,4,0.19285714285714287,0.4779194351658326,35.0,16.7272,0.427,49.5919,0.696,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,166,30,30,30,0,0,0,0,24,20,24,0,3,0,0,0,0,0,0,0,0,0,B
31,B,0,0.5011,0.4435,0.3626,0.4422,10,15,0,0.5703,0.3797,18,0.4,4,0.19857142857142857,0.47276373973125346,35.0,16.5467,0.4379,49.3572,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,176,31,31,31,0,0,0,0,25,21,25,0,3,0,0,0,0,0,0,0,0,0,B
32,B,0,0.5037,0.4462,0.3661,0.4407,2,14,0,0.5782,0.3704,19,0.5,4,0.20428571428571426,0.4623363254661139,35.0,16.1818,0.4148,49.108,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,178,32,32,32,0,0,0,0,26,22,26,0,3,0,0,0,0,0,0,0,0,0,B
33,B,0,0.5026,0.4501,0.3704,0.441,3,11,0,0.5837,0.3671,19,0.5714,2,0.20714285714285716,0.4468986179580267,35.0,15.6415,0.432,48.4816,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,181,33,33,33,0,0,0,0,27,23,27,0,3,0,0,0,0,0,0,0,0,0,B
34,B,0,0.483,0.4536,0.3744,0.4745,12,12,0,0.6155,0.3293,21,0.4167,2,0.21,0.4328072096063044,35.0,15.1483,0.5209,47.5436,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,193,34,34,34,0,0,0,0,28,24,28,0,3,0,0,0,0,0,0,0,0,0,B
35,B,0,0.4784,0.456,0.3776,0.4837,7,15,0,0.6386,0.3016,21,0.4091,0,0.21,0.42059603230604614,35.0,14.7209,0.5007,47.2175,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,200,35,35,35,0,0,0,0,29,25,29,0,3,0,0,0,0,0,0,0,0,0,B
36,B,0,0.4722,0.4598,0.3819,0.4907,6,11,0,0.6508,0.2854,22,0.4706,2,0.21285714285714288,0.4077048855605149,35.0,14.2697,0.4642,46.9485,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,206,36,36,36,0,0,0,0,30,26,30,0,3,0,0,0,0,0,0,0,0,0,B
37,B,0,0.4711,0.4633,0.3859,0.497,4,12,0,0.6454,0.2765,21,0.5,1,0.21428571428571427,0.40010367095922034,35.0,14.0036,0.2721,47.643,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,210,37,37,37,0,0,0,0,31,27,31,0,3,0,0,0,0,0,0,0,0,0,B
38,B,0,0.4653,0.4676,0.3904,0.499,5,10,0,0.6352,0.2843,18,0.6,1,0.21571428571428575,0.3971153571582484,35.0,13.899,0.2542,47.6282,0.696,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,215,38,38,38,0,0,0,0,32,28,32,1,3,0,0,0,0,0,0,0,0,0,B
39,B,0,0.4567,0.4696,0.3934,0.5212,8,16,0,0.6464,0.2816,18,0.375,5,0.22285714285714284,0.3968782275289372,35.0,13.8907,0.3469,47.156,0.696,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,223,39,39,39,0,0,0,0,33,28,33,2,3,0,0,0,0,0,0,0,0,0,B
40,B,0,0.4502,0.4727,0.3971,0.5355,6,13,0,0.653,0.2751,18,0.3684,8,0.23428571428571432,0.3921191371001477,35.0,13.7242,0.3791,46.8288,0.696,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,229,40,40,40,0,0,0,0,34,28,34,2,4,0,0,0,0,0,0,0,0,0,B
41,B,0,0.4373,0.477,0.4016,0.5532,9,10,0,0.6591,0.2755,20,0.4737,2,0.23714285714285716,0.38735508268143815,35.0,13.5574,0.3978,46.5685,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,238,41,41,41,0,0,0,0,35,29,35,2,4,0,0,0,0,0,0,0,0,0,B
42,B,0,0.4299,0.4808,0.4059,0.5625,6,11,0,0.6693,0.2667,22,0.5294,1,0.23857142857142857,0.38159467696811344,35.0,13.3558,0.4368,46.172,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,244,42,42,42,0,0,0,0,36,30,36,2,4,0,0,0,0,0,0,0,0,0,B
43,B,0,0.4201,0.4847,0.4101,0.572,8,11,0,0.6846,0.254,20,0.5263,1,0.24000000000000002,0.37719888901442916,35.0,13.202,0.4261,46.0713,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,252,43,43,43,0,0,0,0,37,31,37,2,4,0,0,0,0,0,0,0,0,0,B
44,B,0,0.4181,0.4882,0.4141,0.5785,5,12,0,0.701,0.2419,25,0.4118,3,0.2442857142857143,0.36449655800723973,35.0,12.7574,0.5113,45.2008,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,257,44,44,44,0,0,0,0,38,32,38,2,4,0,0,0,0,0,0,0,0,0,B
45,B,0,0.4078,0.4925,0.4186,0.5915,9,10,0,0.719,0.2204,24,0.4737,0,0.2442857142857143,0.354243397332752,35.0,12.3985,0.4896,44.9504,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,266,45,45,45,0,0,0,0,39,33,39,2,4,0,0,0,0,0,0,0,0,0,B
46,B,0,0.3999,0.4956,0.4224,0.6118,9,13,0,0.732,0.2047,27,0.4091,2,0.24714285714285716,0.343417825399027,35.0,12.0196,0.5002,44.5186,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,275,46,46,46,0,0,0,0,40,34,40,2,4,0,0,0,0,0,0,0,0,0,B
47,B,0,0.3941,0.4987,0.4261,0.623,7,13,0,0.7423,0.188,26,0.45,1,0.24857142857142855,0.3362135133527178,35.0,11.7675,0.4468,44.5335,0.696,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,282,47,47,47,0,0,0,0,41,35,41,3,4,0,0,0,0,0,0,0,0,0,B
48,B,0,0.3923,0.5,0.4286,0.6345,8,18,0,0.7562,0.1667,24,0.3846,2,0.25142857142857145,0.3342905190883639,35.0,11.7002,0.3745,44.8279,0.696,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,290,48,48,48,0,0,0,0,42,35,42,4,4,0,0,0,0,0,0,0,0,0,B
49,B,0,0.3836,0.5023,0.4319,0.6492,10,15,0,0.7707,0.1595,23,0.36,0,0.25142857142857145,0.3304619476597925,35.0,11.5662,0.4692,44.2201,0.696,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,300,49,49,49,0,0,0,0,43,35,43,5,4,0,0,0,0,0,0,0,0,0,B
50,B,0,0.3787,0.5047,0.4351,0.6575,8,15,0,0.7914,0.1459,26,0.3913,1,0.25285714285714284,0.32248883486154967,35.0,11.2871,0.612,43.227,0.696,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,308,50,50,50,0,0,0,0,44,35,44,6,5,0,0,0,0,0,0,0,0,0,B
51,B,0,0.3734,0.5093,0.4399,0.6625,5,9,0,0.7915,0.1423,27,0.5714,2,0.25571428571428567,0.3142579663327298,35.0,10.999,0.5647,43.1756,0.696,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,313,51,51,51,0,0,0,0,45,36,45,7,5,0,0,0,0,0,0,0,0,0,B
52,B,0,0.364,0.5143,0.4449,0.6667,6,8,0,0.7957,0.1404,27,0.5714,0,0.25571428571428567,0.3041383732000111,35.0,10.6448,0.5628,42.8309,0.696,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,319,52,52,52,0,0,0,0,46,37,46,8,5,0,0,0,0,0,0,0,0,0,B
53,B,0,0.3585,0.5193,0.4499,0.6715,5,8,0,0.7932,0.1401,27,0.6154,0,0.25571428571428567,0.2941698663109735,35.0,10.2959,0.5045,42.7732,0.696,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,324,53,53,53,0,0,0,0,47,38,47,9,5,0,0,0,0,0,0,0,0,0,B
54,B,0,0.3504,0.524,0.4546,0.6835,9,9,0,0.8001,0.1353,28,0.4706,1,0.2571428571428571,0.28218172081543297,35.0,9.8764,0.5634,42.0594,0.696,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,333,54,54,54,0,0,0,0,48,39,48,10,5,0,0,0,0,0,0,0,0,0,B
55,B,0,0.3452,0.5278,0.4589,0.6922,6,11,0,0.8112,0.1262,28,0.5,0,0.2571428571428571,0.26932457795829007,35.0,9.4264,0.6111,41.371,0.696,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,339,55,55,55,0,0,0,0,49,40,49,11,5,0,0,0,0,0,0,0,0,0,B
56,B,0,0.34,0.531,0.4626,0.7055,10,13,0,0.8292,0.1022,31,0.4545,0,0.2571428571428571,0.2576102922440044,35.0,9.0164,0.5714,41.1591,0.696,2,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,349,56,56,56,0,0,0,0,50,41,50,12,5,0,0,0,0,0,0,0,0,0,B
57,B,0,0.335,0.5356,0.4674,0.7085,7,9,0,0.8292,0.0934,30,0.5882,0,0.2571428571428571,0.24458172081543295,35.0,8.5604,0.4511,41.305,0.696,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,356,57,57,57,0,0,0,0,51,42,51,13,5,0,0,0,0,0,0,0,0,0,B
58,B,0,0.3286,0.5391,0.4714,0.719,11,12,0,0.8352,0.0828,27,0.4762,0,0.2571428571428571,0.24063886367257575,35.0,8.4224,0.4155,41.3446,0.696,2,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,367,58,58,58,0,0,0,0,52,43,52,14,5,0,0,0,0,0,0,0,0,0,B
59,B,0,0.3227,0.5445,0.4766,0.7222,6,7,0,0.831,0.0901,25,0.4667,1,0.2585714285714286,0.23406852014113955,35.0,8.1924,0.4866,40.7593,0.696,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,373,59,59,59,0,0,0,0,53,44,53,15,5,0,0,0,0,0,0,0,0,0,B
60,B,0,0.3221,0.5476,0.4804,0.7275,8,13,0,0.8404,0.088,26,0.4286,0,0.2585714285714286,0.2273256629982824,35.0,7.9564,0.5588,40.1625,0.696,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,381,60,60,60,0,0,0,0,54,45,54,16,6,0,0,0,0,0,0,0,0,0,B
61,B,0,0.3158,0.5515,0.4846,0.735,9,11,0,0.849,0.0796,29,0.45,0,0.2585714285714286,0.21880166693625455,35.0,7.6581,0.5958,39.6791,0.696,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,390,61,61,61,0,0,0,0,55,46,55,17,6,0,0,0,0,0,0,0,0,0,B
62,B,0,0.3091,0.5542,0.4881,0.7535,10,14,0,0.8619,0.0679,31,0.375,0,0.2585714285714286,0.20805772475340512,35.0,7.282,0.6234,39.1651,0.696,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,400,62,62,62,0,0,0,0,56,46,56,18,6,0,0,0,0,0,0,0,0,0,B
63,B,0,0.3035,0.5592,0.4931,0.7517,6,8,0,0.8593,0.0675,29,0.6429,0,0.2585714285714286,0.2009720104676908,35.0,7.034,0.5401,39.3334,0.696,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,406,63,63,63,0,0,0,0,57,47,57,19,6,0,0,0,0,0,0,0,0,0,B
64,B,0,0.3013,0.5627,0.4971,0.757,7,12,0,0.867,0.0613,32,0.5,0,0.2585714285714286,0.19304985838923158,35.0,6.7567,0.6022,38.7456,0.696,2,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,413,64,64,64,0,0,0,0,58,48,58,20,6,0,0,0,0,0,0,0,0,0,B
65,B,0,0.3018,0.5655,0.5006,0.7562,7,14,0,0.8867,0.0432,30,0.4545,0,0.2585714285714286,0.18653557267494586,35.0,6.5287,0.6326,38.3659,0.696,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,420,65,65,65,0,0,0,0,59,49,59,21,6,0,0,0,0,0,0,0,0,0,B
66,B,0,0.2784,0.5708,0.5059,0.7807,13,7,0,0.8961,0.0331,33,0.6429,0,0.2585714285714286,0.1731641441035173,35.0,6.0607,0.6497,37.812,0.696,9,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,433,66,66,66,0,0,0,0,60,50,60,22,6,0,0,0,0,0,0,0,0,0,B
67,B,0,0.2696,0.5773,0.5119,0.785,6,4,0,0.8876,0.0355,33,1.0,0,0.2585714285714286,0.16013557267494585,35.0,5.6047,0.5438,37.8856,0.696,18,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,439,67,67,67,0,0,0,0,61,51,61,23,6,0,0,0,0,0,0,0,0,0,B
68,B,0,0.2671,0.5816,0.5164,0.7907,6,10,0,0.8859,0.0327,31,0.5,0,0.2585714285714286,0.15230700124637447,35.0,5.3307,0.4622,38.0198,0.696,13,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,445,68,68,68,0,0,0,0,62,52,62,24,6,0,0,0,0,0,0,0,0,0,B
69,B,0,0.2665,0.5851,0.5204,0.7992,8,10,0,0.8884,0.0312,30,0.4348,0,0.2585714285714286,0.14762128696066015,35.0,5.1667,0.4943,37.6954,0.696,4,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,453,69,69,69,0,0,0,0,63,53,63,25,6,0,0,0,0,0,0,0,0,0,B
70,B,0,0.2499,0.5893,0.5249,0.8223,16,10,0,0.9013,0.0282,33,0.36,0,0.2585714285714286,0.1363641441035173,35.0,4.7727,0.6594,36.4756,0.696,5,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,469,70,70,70,0,0,0,0,64,53,64,26,7,0,0,0,0,0,0,0,0,0,B
71,B,0,0.2403,0.5947,0.5301,0.8305,7,7,0,0.9021,0.0251,32,0.6,0,0.2585714285714286,0.12527842981780302,35.0,4.3847,0.6163,36.3033,0.696,10,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,476,71,71,71,0,0,0,0,65,54,65,27,7,0,0,0,0,0,0,0,0,0,B
72,B,0,0.2275,0.5993,0.5349,0.851,14,9,0,0.9013,0.0264,33,0.6154,0,0.2585714285714286,0.11590700124637447,35.0,4.0567,0.6141,35.9862,0.696,26,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,490,72,72,72,0,0,0,0,66,55,66,28,7,0,0,0,0,0,0,0,0,0,B
73,B,0,0.2137,0.604,0.5396,0.8635,12,9,0,0.9056,0.022,33,0.5294,0,0.2585714285714286,0.10733557267494587,35.0,3.7567,0.6079,35.7173,0.696,34,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,502,73,73,73,0,0,0,0,67,56,67,29,7,0,0,0,0,0,0,0,0,0,B
74,B,0,0.2061,0.6101,0.5454,0.869,9,5,0,0.9064,0.0227,33,0.7778,0,0.2585714285714286,0.09567842981780302,35.0,3.3487,0.6361,35.1681,0.696,46,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,511,74,74,74,0,0,0,0,68,57,68,30,7,0,0,0,0,0,0,0,0,0,B
75,B,0,0.1856,0.6166,0.5514,0.883,13,4,0,0.9047,0.0244,33,0.8889,0,0.2585714285714286,0.08436414410351732,35.0,2.9527,0.6531,34.6874,0.696,59,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,524,75,75,75,0,0,0,0,69,58,69,31,7,0,0,0,0,0,0,0,0,0,B
76,B,0,0.1709,0.6223,0.5569,0.89,13,6,0,0.9047,0.0219,34,0.6923,0,0.2585714285714286,0.0726498583892316,35.0,2.5427,0.5872,34.6069,0.696,69,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,537,76,76,75,0,0,0,0,70,59,70,32,7,0,0,0,0,0,0,0,0,0,B
77,B,0,0.168,0.6273,0.5619,0.8895,10,8,0,0.885,0.032,34,0.8,0,0.2585714285714286,0.06310700124637447,35.0,2.2087,0.4617,34.9001,0.696,76,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,547,77,77,75,0,0,0,1,71,60,71,33,7,0,0,0,0,0,0,0,0,0,B
78,B,0,0.1677,0.632,0.5666,0.8932,9,9,0,0.8893,0.0293,31,0.375,0,0.2585714285714286,0.05979271553208875,35.0,2.0927,0.4462,34.8619,0.696,75,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,556,78,78,75,0,0,0,1,72,60,72,34,7,0,0,0,0,0,0,0,0,0,B
79,B,0,0.1621,0.6358,0.5709,0.9027,16,11,0,0.8944,0.0276,31,0.45,0,0.2585714285714286,0.055881383610038735,35.0,1.9558,0.5108,34.402,0.696,83,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,572,79,79,75,0,0,0,1,73,61,73,35,7,0,0,0,0,0,0,0,0,0,B
80,B,0,0.1535,0.6416,0.5764,0.9057,11,6,0,0.8961,0.026,31,0.5,0,0.2585714285714286,0.05170995503861016,35.0,1.8098,0.5033,34.2933,0.696,91,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,583,80,80,75,0,0,0,1,74,62,74,36,7,0,0,0,0,0,0,0,0,0,B
