day,scenario,seed,mean_health,mean_sdh_risk,mean_isolation,mean_acute_dependence,acute_events_today,prevention_acts_today,social_links_today,mean_fatigue,gini_fatigue,burnout_count,top10_load_ratio,coop_acts_today,mean_virtue,mean_eudaimonia,swf_utility,swf_eudaimonia,swf_penalty,social_welfare,coordination_level,pending_tasks,M1,M2,M3,M4,M5,FC_A1,FC_A2,FC_A3,FC_B1,FC_B2,FC_B3,FC_B4,FC_C1,FC_C2,FC_C3,cum_acute_events,cum_M1,cum_M2,cum_M3,cum_M4,cum_M5,cum_FC_A1,cum_FC_A2,cum_FC_A3,cum_FC_B1,cum_FC_B2,cum_FC_B3,cum_FC_B4,cum_FC_C1,cum_FC_C2,cum_FC_C3,total_nudge_interventions,nudge_N1,nudge_N2,nudge_N3,nudge_N4,nudge_N5,label
1,A,0,0.6436,0.3688,0.2628,0.0112,3,0,0,0.1777,0.2734,0,1.0,0,0.0,0.4999999999999999,30.0,15.0,0.0,45.0,0.3588,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,A
2,A,0,0.6261,0.3768,0.2698,0.0292,5,0,0,0.1592,0.3287,0,0.8,0,0.0,0.5013333333333334,30.0,15.04,0.0,45.04,0.4556,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,A
3,A,0,0.5936,0.3848,0.2768,0.0692,11,0,0,0.1536,0.3393,0,0.6364,0,0.0,0.5066666666666666,30.0,15.2,0.0,45.2,0.496,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,19,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,A
4,A,0,0.5686,0.3928,0.2838,0.0957,8,0,0,0.1423,0.4074,0,0.75,0,0.0,0.5100000000000001,30.0,15.3,0.0,45.3,0.496,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,27,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,A
5,A,0,0.5461,0.4008,0.2908,0.1175,7,0,0,0.1293,0.5072,0,0.5714,0,0.0,0.5126666666666667,30.0,15.38,0.0,45.38,0.496,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,34,0,0,5,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,A
6,A,0,0.5211,0.4088,0.2978,0.1427,8,0,0,0.1211,0.5774,0,0.5,0,0.0,0.5159999999999999,30.0,15.48,0.0,45.48,0.496,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,42,0,0,6,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,A
7,A,0,0.5111,0.4168,0.3048,0.1435,2,0,0,0.1046,0.6194,0,1.0,0,0.0,0.5153333333333335,30.0,15.46,0.0,45.46,0.496,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,44,0,0,7,0,0,3,0,1,7,0,1,0,0,0,0,0,0,0,0,0,0,A
8,A,0,0.4836,0.4248,0.3118,0.1712,9,0,0,0.1042,0.6486,0,0.4444,0,0.0,0.5193333333333333,30.0,15.58,0.0,45.58,0.496,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,53,0,0,8,0,0,4,0,2,8,0,2,0,0,0,0,0,0,0,0,0,0,A
9,A,0,0.4636,0.4328,0.3188,0.1867,6,0,0,0.0988,0.6981,0,0.6667,0,0.0,0.5213333333333333,30.0,15.64,0.0,45.64,0.496,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,59,0,0,9,0,0,5,0,3,9,0,3,0,0,0,0,0,0,0,0,0,0,A
10,A,0,0.4311,0.4408,0.3258,0.222,11,0,0,0.1067,0.7158,0,0.4545,0,0.0,0.5266666666666667,30.0,15.8,0.0,45.8,0.496,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,70,0,0,10,0,0,6,0,4,10,0,4,0,0,0,0,0,0,0,0,0,0,A
11,A,0,0.4086,0.4488,0.3328,0.241,7,0,0,0.1077,0.7337,0,0.8571,0,0.0,0.5293333333333333,30.0,15.88,0.0,45.88,0.496,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,77,0,0,11,0,0,7,0,5,11,0,5,0,0,0,0,0,0,0,0,0,0,A
12,A,0,0.3812,0.4568,0.3398,0.268,9,0,0,0.1127,0.7528,0,0.6667,0,0.0,0.5333333333333333,30.0,16.0,0.0,46.0,0.496,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,86,0,0,12,0,0,8,0,6,12,0,6,0,0,0,0,0,0,0,0,0,0,A
13,A,0,0.356,0.4648,0.3468,0.295,9,0,0,0.1177,0.7541,0,0.6667,0,0.0,0.5373333333333333,30.0,16.12,0.0,46.12,0.496,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,95,0,0,13,0,0,9,0,7,13,0,7,0,0,0,0,0,0,0,0,0,0,A
14,A,0,0.3262,0.4728,0.3538,0.3255,10,0,0,0.1238,0.7482,0,0.5,0,0.0,0.5419999999999999,30.0,16.26,0.0,46.26,0.496,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,105,0,0,14,0,0,10,0,8,14,0,8,0,0,0,0,0,0,0,0,0,0,A
15,A,0,0.3015,0.4808,0.3608,0.348,8,0,0,0.1248,0.7431,0,0.625,0,0.0,0.5453333333333334,30.0,16.36,0.0,46.36,0.496,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,113,0,0,15,0,0,11,0,9,15,0,9,0,0,0,0,0,0,0,0,0,0,A
16,A,0,0.2772,0.4888,0.3678,0.3745,9,0,0,0.1258,0.7786,0,0.7778,0,0.0,0.5493333333333333,30.0,16.48,0.0,46.48,0.496,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,122,0,0,16,0,0,12,0,10,16,0,10,0,0,0,0,0,0,0,0,0,0,A
17,A,0,0.2596,0.4968,0.3748,0.397,8,0,0,0.1268,0.7953,1,0.5,0,0.0,0.5510000000000002,30.0,16.53,0.0,46.53,0.496,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,130,0,0,17,0,0,13,0,11,17,0,11,0,0,0,0,0,0,0,0,0,0,A
18,A,0,0.2355,0.5048,0.3818,0.4277,11,0,0,0.1378,0.7966,2,0.5455,0,0.0,0.553,30.0,16.59,0.0515,46.3325,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,141,0,0,18,0,0,14,0,12,18,1,12,0,0,0,0,0,0,0,0,0,0,A
19,A,0,0.2207,0.5128,0.3888,0.442,6,0,0,0.1398,0.8035,2,0.5,0,0.0,0.5516666666666665,30.0,16.55,0.0515,46.2925,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,147,0,0,19,0,0,15,0,13,19,2,13,0,0,0,0,0,0,0,0,0,0,A
20,A,0,0.1905,0.5208,0.3958,0.482,13,0,0,0.1567,0.7707,2,0.6923,0,0.0,0.5550000000000002,30.0,16.65,0.0515,46.3925,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,160,0,0,20,0,0,16,0,14,20,3,14,0,0,0,0,0,0,0,0,0,0,A
21,A,0,0.1689,0.5288,0.4028,0.522,13,0,0,0.171,0.7569,2,0.4615,0,0.0,0.5583333333333333,30.0,16.75,0.0515,46.4925,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,173,0,0,21,0,0,17,0,15,21,4,15,0,0,0,0,0,0,0,0,0,0,A
22,A,0,0.1479,0.5368,0.4098,0.5485,10,0,0,0.18,0.7554,2,0.7,0,0.0,0.5596666666666666,30.0,16.79,0.0515,46.5325,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,183,0,0,22,0,0,18,0,16,22,5,16,0,0,0,0,0,0,0,0,0,0,A
23,A,0,0.1327,0.5448,0.4168,0.5757,10,0,0,0.19,0.7462,2,0.7,0,0.0,0.561,30.0,16.83,0.0515,46.5725,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,193,0,0,23,0,0,19,0,17,23,6,17,0,0,0,0,0,0,0,0,0,0,A
24,A,0,0.1284,0.5528,0.4238,0.5717,3,0,0,0.181,0.7601,2,1.0,0,0.0,0.5593333333333333,30.0,16.78,0.0515,46.5225,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,196,0,0,24,0,0,20,0,18,24,7,18,0,0,0,0,0,0,0,0,0,0,A
25,A,0,0.1156,0.5608,0.4308,0.6017,10,0,0,0.184,0.7549,2,0.5,0,0.0,0.5623333333333334,30.0,16.87,0.0104,46.8181,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,206,0,0,25,0,0,21,0,19,25,8,19,0,0,0,0,0,0,0,0,0,0,A
26,A,0,0.1057,0.5688,0.4378,0.6275,12,0,0,0.193,0.7511,4,0.5,0,0.0,0.5633333333333334,30.0,16.9,0.0624,46.5879,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,218,0,0,26,0,0,22,0,20,26,9,20,0,0,0,0,0,0,0,0,0,0,A
27,A,0,0.0916,0.5768,0.4448,0.649,10,0,0,0.198,0.7522,4,0.7,0,0.0,0.5613333333333335,30.0,16.84,0.1014,46.3331,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,228,0,0,27,0,0,23,0,21,27,10,21,0,0,0,0,0,0,0,0,0,0,A
28,A,0,0.0825,0.5848,0.4518,0.6592,6,0,0,0.2,0.7489,4,0.5,0,0.0,0.5566666666666666,30.0,16.7,0.1014,46.1931,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,234,0,0,28,0,0,24,0,22,28,11,22,0,0,0,0,0,0,0,0,0,0,A
29,A,0,0.0712,0.5928,0.4588,0.6855,12,0,0,0.213,0.736,4,0.6667,0,0.0,0.5559999999999999,30.0,16.68,0.1014,46.1731,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,246,0,0,29,0,0,25,0,23,29,12,23,0,0,0,0,0,0,0,0,0,0,A
30,A,0,0.0612,0.6008,0.4658,0.713,14,0,0,0.227,0.7107,5,0.4615,0,0.0,0.5543333333333336,30.0,16.63,0.1529,45.8656,0.496,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,260,0,0,30,0,0,26,0,24,30,13,24,0,0,0,0,0,0,0,0,0,0,A
31,A,0,0.0575,0.6088,0.4728,0.7305,9,0,0,0.234,0.716,5,0.7,0,0.0,0.5506666666666666,30.0,16.52,0.1529,45.7556,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,269,0,0,31,0,0,27,0,25,31,14,25,0,0,0,0,0,0,0,0,0,0,A
32,A,0,0.0493,0.6168,0.4798,0.743,7,0,0,0.232,0.7274,5,0.5714,0,0.0,0.5466666666666667,30.0,16.4,0.1425,45.6874,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,276,0,0,32,0,0,28,0,26,32,15,26,0,0,0,0,0,0,0,0,0,0,A
33,A,0,0.0481,0.6247,0.4868,0.7725,16,0,0,0.245,0.7018,4,0.4667,0,0.0,0.5513333333333336,30.0,16.54,0.0905,46.0877,0.496,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,292,0,0,33,0,0,29,0,27,33,16,27,0,0,0,0,0,0,0,0,0,0,A
34,A,0,0.0423,0.6325,0.4938,0.7837,7,0,0,0.24,0.7004,4,0.375,0,0.0,0.5513333333333333,30.0,16.54,0.0557,46.2613,0.496,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,299,0,0,34,0,0,30,0,28,33,17,28,0,0,0,0,0,0,0,0,0,0,A
35,A,0,0.0389,0.6403,0.5008,0.7937,10,0,0,0.241,0.7084,4,0.7,0,0.0,0.5510000000000002,30.0,16.53,0.0661,46.1995,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,309,0,0,35,0,0,31,0,29,34,18,29,0,0,0,0,0,0,0,0,0,0,A
36,A,0,0.038,0.6481,0.5078,0.8053,8,0,0,0.243,0.7129,4,0.625,0,0.0,0.5476666666666667,30.0,16.43,0.0882,45.9892,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,317,0,0,36,0,0,32,0,30,35,19,30,0,0,0,0,0,0,0,0,0,0,A
37,A,0,0.0346,0.6557,0.5148,0.8172,10,0,0,0.249,0.7002,5,0.7,0,0.0,0.5456666666666667,30.0,16.37,0.0367,46.1867,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,327,0,0,37,0,0,33,0,31,36,20,31,0,0,0,0,0,0,0,0,0,0,A
38,A,0,0.0313,0.6633,0.5218,0.8227,9,0,0,0.254,0.6876,5,0.7778,0,0.0,0.543,30.0,16.29,0.0367,46.1067,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,336,0,0,38,0,0,34,0,32,37,21,32,0,0,0,0,0,0,0,0,0,0,A
39,A,0,0.0285,0.6709,0.5288,0.8387,16,0,0,0.272,0.6698,4,0.5625,0,0.0,0.545,30.0,16.35,0.0367,46.1667,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,352,0,0,39,0,0,35,0,33,38,22,33,0,0,0,0,0,0,0,0,0,0,A
40,A,0,0.0228,0.6783,0.5358,0.8492,13,0,0,0.285,0.6502,5,0.3846,0,0.0,0.5432666666666667,30.0,16.298,0.0882,45.8572,0.496,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,365,0,0,40,0,0,36,0,34,38,23,34,0,0,0,0,0,0,0,0,0,0,A
41,A,0,0.0195,0.6855,0.5428,0.8535,11,0,0,0.288,0.6558,6,0.5455,0,0.0,0.539,30.0,16.17,0.1139,45.6004,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,376,0,0,41,0,0,37,0,35,39,24,35,0,0,0,0,0,0,0,0,0,0,A
42,A,0,0.0156,0.6927,0.5498,0.863,11,0,0,0.291,0.6583,6,0.4545,0,0.0,0.536,30.0,16.08,0.1125,45.5174,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,387,0,0,42,0,0,38,0,36,40,25,36,0,0,0,0,0,0,0,0,0,0,A
43,A,0,0.0145,0.6999,0.5568,0.8668,8,0,0,0.291,0.6598,5,0.625,0,0.0,0.5332,30.0,15.996,0.0905,45.5437,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,395,0,0,43,0,0,39,0,37,41,26,37,0,0,0,0,0,0,0,0,0,0,A
44,A,0,0.0115,0.7071,0.5638,0.8785,15,0,0,0.305,0.646,7,0.4667,0,0.0,0.5289999999999999,30.0,15.87,0.1351,45.1947,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,410,0,0,44,0,0,40,0,38,42,27,38,0,0,0,0,0,0,0,0,0,0,A
45,A,0,0.0067,0.7143,0.5708,0.8895,13,0,0,0.319,0.6321,7,0.5385,0,0.0,0.5227333333333335,30.0,15.682,0.1351,45.0067,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,423,0,0,45,0,0,41,0,39,43,28,39,0,0,0,0,0,0,0,0,0,0,A
46,A,0,0.004,0.7215,0.5778,0.9137,15,0,0,0.338,0.6126,9,0.4667,0,0.0,0.5159333333333334,30.0,15.478,0.1795,44.5807,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,438,0,0,46,0,0,42,0,40,44,29,40,0,0,0,0,0,0,0,0,0,0,A
47,A,0,0.0039,0.7287,0.5848,0.9168,14,0,0,0.351,0.5882,9,0.5385,0,0.0,0.511,30.0,15.33,0.128,44.6902,0.496,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,452,0,0,47,0,0,43,0,41,45,30,41,0,0,0,0,0,0,0,0,0,0,A
48,A,0,0.0038,0.7359,0.5918,0.9307,15,0,0,0.364,0.5616,9,0.4375,0,0.0,0.5097333333333334,30.0,15.292,0.098,44.8022,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,467,0,0,48,0,0,44,0,42,46,31,42,0,0,0,0,0,0,0,0,0,0,A
49,A,0,0.0037,0.7431,0.5988,0.935,12,0,0,0.364,0.5641,8,0.5,0,0.0,0.5074666666666666,30.0,15.224,0.089,44.7791,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,479,0,0,49,0,0,45,0,43,47,32,43,0,0,0,0,0,0,0,0,0,0,A
50,A,0,0.0035,0.7503,0.6058,0.9462,16,0,0,0.375,0.5537,7,0.375,0,0.0,0.5065333333333334,30.0,15.196,0.098,44.7062,0.496,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,495,0,0,50,0,0,46,0,44,47,33,44,1,0,0,0,0,0,0,0,0,0,A
51,A,0,0.0009,0.7574,0.6128,0.9543,12,0,0,0.375,0.5472,8,0.5,0,0.0,0.506,30.0,15.18,0.0749,44.8057,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,507,0,0,51,0,0,47,0,45,48,34,45,1,0,0,0,0,0,0,0,0,0,A
52,A,0,0.0008,0.7642,0.6198,0.9555,15,0,0,0.378,0.5395,7,0.4667,0,0.0,0.5062666666666666,30.0,15.188,0.0749,44.8137,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,522,0,0,52,0,0,48,0,46,49,35,46,1,0,0,0,0,0,0,0,0,0,A
53,A,0,0.0007,0.771,0.6268,0.9505,8,0,0,0.366,0.5441,5,0.5,0,0.0,0.5055333333333334,30.0,15.166,0.0305,45.0137,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,530,0,0,53,0,0,49,0,47,50,36,47,1,0,0,0,0,0,0,0,0,0,A
54,A,0,0.0005,0.7778,0.6338,0.9535,12,0,0,0.367,0.5564,4,0.5,0,0.0,0.5066666666666667,30.0,15.2,0.0305,45.0477,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,542,0,0,54,0,0,50,0,48,51,37,48,1,0,0,0,0,0,0,0,0,0,A
55,A,0,0.0004,0.7846,0.6408,0.9537,15,0,0,0.381,0.5548,6,0.4667,0,0.0,0.5053333333333333,30.0,15.16,0.0408,44.9558,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,557,0,0,55,0,0,51,0,49,52,38,49,1,0,0,0,0,0,0,0,0,0,A
56,A,0,0.0,0.7914,0.6478,0.9607,14,0,0,0.396,0.5458,8,0.5,0,0.0,0.5000000000000001,30.0,15.0,0.0671,44.6644,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,571,0,0,56,0,0,52,0,50,53,39,50,1,0,0,0,0,0,0,0,0,0,A
57,A,0,0.0,0.7982,0.6548,0.9667,12,0,0,0.405,0.5325,9,0.5,0,0.0,0.49753333333333327,30.0,14.926,0.0582,44.6352,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,583,0,0,57,0,0,53,0,51,54,40,51,1,0,0,0,0,0,0,0,0,0,A
58,A,0,0.0,0.8049,0.6618,0.9662,10,0,0,0.405,0.5228,9,0.5556,0,0.0,0.49286666666666673,30.0,14.786,0.059,44.4911,0.496,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,593,0,0,58,0,0,54,0,52,55,41,52,1,0,0,0,0,0,0,0,0,0,A
59,A,0,0.0,0.8114,0.6688,0.968,13,0,0,0.41,0.5144,8,0.5,0,0.0,0.49180000000000007,30.0,14.754,0.059,44.4591,0.496,2,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,606,0,0,59,0,0,55,0,53,56,42,53,1,0,0,0,0,0,0,0,0,0,A
60,A,0,0.0,0.8177,0.6758,0.9713,11,0,0,0.418,0.5204,9,0.4615,0,0.0,0.48733333333333323,30.0,14.62,0.1105,44.0675,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,617,0,0,60,0,0,56,0,54,57,43,54,1,0,0,0,0,0,0,0,0,0,A
61,A,0,0.0,0.8239,0.6828,0.9703,9,0,0,0.42,0.5188,9,0.5556,0,0.0,0.4834666666666667,30.0,14.504,0.1105,43.9515,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,626,0,0,61,0,0,57,0,55,58,44,55,1,0,0,0,0,0,0,0,0,0,A
62,A,0,0.0,0.8299,0.6896,0.9727,14,0,0,0.427,0.5055,10,0.5714,0,0.0,0.4810666666666667,30.0,14.432,0.1091,43.8866,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,640,0,0,62,0,0,58,0,56,59,45,56,1,0,0,0,0,0,0,0,0,0,A
63,A,0,0.0,0.8359,0.6965,0.9727,11,0,0,0.425,0.4995,8,0.5455,0,0.0,0.47826666666666656,30.0,14.348,0.0828,43.934,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,651,0,0,63,0,0,59,0,57,60,46,57,1,0,0,0,0,0,0,0,0,0,A
64,A,0,0.0,0.8417,0.7033,0.9745,13,0,0,0.428,0.5061,8,0.6154,0,0.0,0.47593333333333326,30.0,14.278,0.1452,43.5519,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,664,0,0,64,0,0,60,0,58,61,47,58,1,0,0,0,0,0,0,0,0,0,A
65,A,0,0.0,0.8475,0.7101,0.9732,14,0,0,0.437,0.4998,9,0.5,0,0.0,0.4757333333333333,30.0,14.272,0.1529,43.5076,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,678,0,0,65,0,0,61,0,59,62,48,59,1,0,0,0,0,0,0,0,0,0,A
66,A,0,0.0,0.8533,0.7169,0.975,14,0,0,0.45,0.4945,10,0.5,0,0.0,0.4738666666666667,30.0,14.216,0.1795,43.3187,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,692,0,0,66,0,0,62,0,60,63,49,60,1,0,0,0,0,0,0,0,0,0,A
67,A,0,0.0,0.859,0.7238,0.981,22,0,0,0.475,0.4611,12,0.45,0,0.0,0.4710666666666667,30.0,14.132,0.128,43.4922,0.496,2,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,714,0,0,67,0,0,63,0,61,64,50,61,1,0,0,0,0,0,0,0,0,0,A
68,A,0,0.0,0.8646,0.7306,0.9748,9,0,0,0.481,0.4556,11,0.6364,0,0.0,0.4653999999999999,30.0,13.962,0.128,43.3222,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,723,0,0,68,0,0,64,0,62,65,51,62,1,0,0,0,0,0,0,0,0,0,A
69,A,0,0.0,0.8702,0.7374,0.9755,11,0,0,0.48,0.4546,10,0.6,0,0.0,0.4630666666666666,30.0,13.892,0.119,43.2971,0.496,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,734,0,0,69,0,0,65,0,63,66,52,63,1,0,0,0,0,0,0,0,0,0,A
70,A,0,0.0,0.8758,0.7442,0.9715,9,0,0,0.483,0.4528,9,0.4,0,0.0,0.45799999999999996,30.0,13.74,0.119,43.1451,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,743,0,0,70,0,0,66,0,64,67,53,64,1,0,0,0,0,0,0,0,0,0,A
71,A,0,0.0,0.8814,0.7511,0.9742,15,0,0,0.494,0.448,13,0.4667,0,0.0,0.44813333333333333,30.0,13.444,0.1855,42.5164,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,758,0,0,71,0,0,67,0,65,68,54,65,1,0,0,0,0,0,0,0,0,0,A
72,A,0,0.0,0.887,0.7578,0.9767,13,0,0,0.495,0.4423,12,0.5833,0,0.0,0.4418666666666667,30.0,13.256,0.1555,42.4784,0.496,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,771,0,0,72,0,0,68,0,66,69,55,66,1,0,0,0,0,0,0,0,0,0,A
73,A,0,0.0,0.8925,0.7645,0.9793,14,0,0,0.499,0.4366,12,0.5333,0,0.0,0.4363333333333333,30.0,13.09,0.1505,42.3377,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,785,0,0,73,0,0,69,0,67,70,56,67,1,0,0,0,0,0,0,0,0,0,A
74,A,0,0.0,0.8979,0.7711,0.976,9,0,0,0.49,0.4408,9,0.625,0,0.0,0.43299999999999994,30.0,12.99,0.1505,42.2377,0.496,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,794,0,0,74,0,0,70,0,68,71,57,68,1,0,0,0,0,0,0,0,0,0,A
75,A,0,0.0,0.9033,0.7776,0.9745,13,0,0,0.497,0.4444,9,0.4615,0,0.0,0.43119999999999997,30.0,12.936,0.2129,41.8716,0.496,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,807,0,0,75,0,0,71,0,69,72,58,69,1,0,0,0,0,0,0,0,0,0,A
76,A,0,0.0,0.9087,0.7841,0.9793,17,0,0,0.521,0.4244,12,0.4444,0,0.0,0.42659999999999987,30.0,12.798,0.2652,41.4719,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,824,0,0,76,0,0,72,0,70,73,59,70,1,0,0,0,0,0,0,0,0,0,A
77,A,0,0.0,0.9138,0.7906,0.9795,12,0,0,0.532,0.4074,12,0.5,0,0.0,0.42279999999999995,30.0,12.684,0.2652,41.3579,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,836,0,0,77,0,0,73,0,71,74,60,71,1,0,0,0,0,0,0,0,0,0,A
78,A,0,0.0,0.9186,0.797,0.9785,11,0,0,0.526,0.4121,14,0.6364,0,0.0,0.4181333333333333,30.0,12.544,0.2005,41.5415,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,847,0,0,78,0,0,74,0,72,75,61,72,1,0,0,0,0,0,0,0,0,0,A
79,A,0,0.0,0.9234,0.8035,0.9802,15,0,0,0.531,0.4024,15,0.5,0,0.0,0.4169999999999999,30.0,12.51,0.2305,41.3575,0.496,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,862,0,0,79,0,0,75,0,73,76,62,73,1,0,0,0,0,0,0,0,0,0,A
80,A,0,0.0,0.928,0.8098,0.984,18,0,0,0.536,0.3968,12,0.4706,0,0.0,0.4165999999999999,30.0,12.498,0.209,41.4531,0.496,2,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,880,0,0,80,0,0,76,0,74,77,63,74,1,0,0,0,0,0,0,0,0,0,A
81,A,0,0.0,0.9324,0.8159,0.988,15,0,0,0.55,0.3955,13,0.4706,0,0.0,0.4116666666666667,30.0,12.35,0.278,40.9602,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,895,0,0,81,0,0,77,0,75,78,64,75,1,0,0,0,0,0,0,0,0,0,A
82,A,0,0.0,0.9368,0.8221,0.9875,18,0,0,0.569,0.375,17,0.4444,0,0.0,0.40259999999999996,30.0,12.078,0.297,40.5928,0.496,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,913,0,0,82,0,0,78,0,76,79,65,76,1,0,0,0,0,0,0,0,0,0,A
83,A,0,0.0,0.9412,0.8282,0.9848,14,0,0,0.568,0.3691,17,0.6364,0,0.0,0.3942666666666666,30.0,11.828,0.2551,40.5527,0.496,3,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,927,0,0,83,0,0,79,0,77,80,66,77,1,0,0,0,0,0,0,0,0,0,A
84,A,0,0.0,0.9455,0.8343,0.984,15,0,0,0.582,0.3515,15,0.4706,0,0.0,0.39039999999999997,30.0,11.712,0.2774,40.325,0.496,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,942,0,0,84,0,0,80,0,78,81,67,78,1,0,0,0,0,0,0,0,0,0,A
