day,scenario,seed,mean_health,mean_sdh_risk,mean_isolation,mean_acute_dependence,acute_events_today,prevention_acts_today,social_links_today,mean_fatigue,gini_fatigue,burnout_count,top10_load_ratio,coop_acts_today,coordination_level,pending_tasks,M1,M2,M3,M4,M5,FC_A1,FC_A2,FC_A3,FC_B1,FC_B2,FC_B3,FC_B4,FC_C1,FC_C2,FC_C3,cum_acute_events,cum_M1,cum_M2,cum_M3,cum_M4,cum_M5,cum_FC_A1,cum_FC_A2,cum_FC_A3,cum_FC_B1,cum_FC_B2,cum_FC_B3,cum_FC_B4,cum_FC_C1,cum_FC_C2,cum_FC_C3,total_nudge_interventions,label
44,C,0,0.2186,0.5403,0.4473,0.7225,16,5,0,0.9117,0.0141,21,0.375,1,0.9912,209,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,316,44,44,25,1,0,0,16,38,4,35,14,4,35,0,0,39,C-noN3
45,C,0,0.2148,0.5465,0.4531,0.7215,5,5,0,0.9133,0.0128,23,0.3333,0,0.9912,222,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,321,45,45,25,1,0,0,17,39,4,36,15,4,35,0,0,40,C-noN3
46,C,0,0.1982,0.5533,0.4593,0.7388,11,3,0,0.919,0.01,23,0.6,1,0.9912,237,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,332,46,46,25,1,0,0,18,40,5,37,16,4,35,0,0,41,C-noN3
47,C,0,0.1924,0.5606,0.4658,0.7462,8,2,0,0.9154,0.0138,25,1.0,0,0.9912,253,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,340,47,46,25,1,0,0,19,41,6,38,17,4,35,0,0,42,C-noN3
48,C,0,0.1867,0.5675,0.4721,0.751,9,2,0,0.9094,0.016,24,0.8,2,0.9912,268,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,349,48,47,25,1,0,0,20,42,7,39,18,4,35,0,0,43,C-noN3
49,C,0,0.1863,0.5721,0.4768,0.7572,10,7,0,0.9164,0.0145,22,0.4,3,0.9912,278,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,359,49,48,25,1,0,0,21,43,8,40,19,4,35,0,0,44,C-noN3
50,C,0,0.1839,0.579,0.4831,0.7537,7,3,0,0.9148,0.0148,23,0.4,0,0.9912,291,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,366,50,49,25,1,0,0,22,44,9,41,20,5,35,0,0,45,C-noN3
51,C,0,0.1673,0.5851,0.4888,0.7802,13,5,0,0.9124,0.0128,23,0.4,0,0.9912,309,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,379,51,49,25,1,0,0,23,45,10,42,21,5,35,0,0,46,C-noN3
52,C,0,0.1607,0.592,0.4951,0.7912,7,3,0,0.908,0.0173,23,0.6,1,0.9912,323,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,386,52,50,25,1,0,0,24,46,11,43,22,5,35,0,0,47,C-noN3
53,C,0,0.1536,0.5973,0.5003,0.8005,11,7,0,0.9109,0.0154,21,0.375,1,0.9912,334,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,397,53,51,25,1,0,0,25,47,11,44,23,5,35,0,0,48,C-noN3
54,C,0,0.1375,0.6046,0.5068,0.8127,10,2,0,0.9149,0.0146,23,0.4286,1,0.9912,349,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,407,54,52,25,1,0,0,26,48,12,45,24,5,35,0,0,49,C-noN3
55,C,0,0.1336,0.6111,0.5128,0.8217,10,4,0,0.9166,0.0128,23,0.6,1,0.9912,371,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,417,55,53,25,1,0,0,27,49,13,46,25,5,35,0,0,50,C-noN3
56,C,0,0.1284,0.618,0.5191,0.8227,9,3,0,0.9142,0.013,24,0.6,1,0.9912,391,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,426,56,54,25,1,0,0,28,50,14,47,26,5,35,0,0,51,C-noN3
57,C,0,0.1161,0.6252,0.5256,0.848,18,2,0,0.911,0.0152,24,0.4,0,0.9912,410,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,444,57,55,25,1,0,0,29,51,15,48,27,5,35,0,0,52,C-noN3
58,C,0,0.1136,0.6325,0.5321,0.8477,11,2,0,0.9074,0.0169,21,0.5,0,0.9912,430,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,455,58,56,25,1,0,0,30,52,16,49,28,5,35,0,0,53,C-noN3
59,C,0,0.1119,0.639,0.5381,0.8485,6,4,0,0.9119,0.0136,23,0.375,1,0.9912,438,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,461,59,57,25,1,0,0,31,53,16,50,29,5,35,0,0,54,C-noN3
60,C,0,0.1034,0.6458,0.5443,0.8522,6,3,0,0.9115,0.012,24,0.6,1,0.9912,450,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,467,60,58,25,1,0,0,32,54,17,51,30,5,35,0,0,55,C-noN3
61,C,0,0.0949,0.6527,0.5506,0.86,8,3,0,0.9059,0.0141,22,0.5,0,0.9912,461,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,475,61,59,25,1,0,0,33,55,18,52,31,5,35,0,0,56,C-noN3
62,C,0,0.0888,0.6596,0.5568,0.8642,10,3,0,0.9047,0.0145,22,0.3333,0,0.9912,472,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,485,62,60,25,1,0,0,34,56,18,53,32,5,35,0,0,57,C-noN3
63,C,0,0.0888,0.665,0.5621,0.8747,13,6,0,0.9084,0.014,21,0.5,2,0.9912,488,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,498,63,61,25,1,0,0,35,57,19,54,33,5,35,0,0,58,C-noN3
64,C,0,0.0785,0.6722,0.5686,0.8815,12,2,0,0.904,0.0188,23,0.3333,0,0.9912,501,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,510,64,62,25,1,0,0,36,58,19,55,34,5,35,0,0,59,C-noN3
65,C,0,0.0762,0.6772,0.5736,0.8875,14,5,0,0.9182,0.0111,24,0.3636,4,0.9912,517,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,524,65,63,25,1,0,0,37,59,19,56,35,5,35,0,0,60,C-noN3
66,C,0,0.0663,0.6848,0.5803,0.8967,12,1,0,0.9119,0.0171,25,1.0,1,0.9912,535,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,536,66,64,25,1,0,0,38,60,20,57,36,5,35,0,0,61,C-noN3
67,C,0,0.0599,0.6921,0.5868,0.9055,8,2,0,0.9103,0.0175,21,0.5,1,0.9912,547,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,544,67,65,25,1,0,0,39,61,21,58,37,5,35,0,0,62,C-noN3
68,C,0,0.0608,0.6978,0.5923,0.9098,15,3,0,0.9241,0.0139,24,0.3636,4,0.9912,566,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,559,68,66,25,1,0,0,40,62,21,59,38,5,35,0,0,63,C-noN3
69,C,0,0.0594,0.7055,0.5991,0.9078,11,1,0,0.9222,0.0172,24,1.0,1,0.9912,583,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,570,69,67,25,1,0,0,41,63,22,60,39,5,35,0,0,64,C-noN3
70,C,0,0.055,0.7123,0.6053,0.9047,7,3,0,0.923,0.0124,23,0.6,1,0.9912,601,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,577,70,68,25,1,0,0,42,64,23,61,40,5,35,0,0,65,C-noN3
71,C,0,0.0456,0.7197,0.6121,0.911,13,1,0,0.9134,0.0198,25,1.0,0,0.9912,625,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,590,71,69,25,1,0,0,43,65,24,62,41,5,35,0,0,66,C-noN3
72,C,0,0.0449,0.7255,0.6178,0.9125,12,3,0,0.9111,0.0206,22,0.4444,3,0.9912,641,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,602,72,70,25,1,0,0,44,66,25,63,42,5,35,0,0,67,C-noN3
73,C,0,0.051,0.7294,0.6223,0.9102,7,9,0,0.92,0.0154,20,0.3636,2,0.9912,652,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,609,73,71,25,1,0,0,45,67,25,64,43,5,35,0,0,68,C-noN3
74,C,0,0.0406,0.7359,0.6286,0.924,16,3,0,0.922,0.0146,24,0.4,0,0.9912,674,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,625,74,72,25,1,0,0,46,68,26,65,44,5,35,0,0,69,C-noN3
75,C,0,0.0409,0.7427,0.6351,0.9175,6,2,0,0.9145,0.0149,24,0.75,1,0.9912,685,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,631,75,73,25,1,0,0,47,69,27,66,45,5,35,0,0,70,C-noN3
76,C,0,0.0386,0.7488,0.6411,0.924,14,4,0,0.9113,0.0168,22,0.6,1,0.9912,705,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,645,76,74,25,1,0,0,48,70,28,67,46,5,35,0,0,71,C-noN3
77,C,0,0.0402,0.7549,0.6471,0.9205,8,3,0,0.915,0.0144,24,0.5,2,0.9912,715,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,653,77,75,25,1,0,0,49,71,29,68,47,5,35,0,0,72,C-noN3
78,C,0,0.039,0.7614,0.6533,0.9215,14,3,0,0.9134,0.0153,21,0.5,0,0.9912,736,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,667,78,76,25,1,0,0,50,72,30,69,48,5,35,0,0,73,C-noN3
79,C,0,0.0332,0.7679,0.6596,0.9315,10,3,0,0.913,0.0134,22,0.3333,0,0.9912,752,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,677,79,77,25,1,0,0,51,73,30,70,49,5,35,0,0,74,C-noN3
80,C,0,0.0307,0.774,0.6656,0.935,12,4,0,0.9123,0.0138,22,0.4286,1,0.9912,769,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,689,80,78,25,1,0,0,52,74,31,71,50,6,35,0,0,75,C-noN3
81,C,0,0.028,0.7804,0.6718,0.9337,8,3,0,0.9119,0.0157,24,0.375,1,0.9912,779,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,697,81,79,25,1,0,0,53,75,31,72,51,6,35,0,0,76,C-noN3
82,C,0,0.0234,0.7865,0.6778,0.9412,15,4,0,0.9132,0.0136,21,0.5,1,0.9912,794,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,712,82,80,25,1,0,0,54,76,32,73,52,6,35,0,0,77,C-noN3
83,C,0,0.0207,0.793,0.6838,0.9482,14,4,0,0.9168,0.009,24,0.3333,0,0.9912,818,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,726,83,81,25,1,0,0,55,77,32,74,53,6,35,0,0,78,C-noN3
84,C,0,0.0144,0.801,0.6908,0.949,10,0,0,0.9084,0.0145,25,1.0,0,0.9912,834,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,736,83,82,25,1,0,0,56,78,33,75,54,6,35,0,0,79,C-noN3
85,C,0,0.0142,0.807,0.6968,0.947,9,4,0,0.9128,0.0124,21,0.5,1,0.9912,848,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,745,84,83,25,1,0,0,57,79,34,76,55,6,35,0,0,80,C-noN3
86,C,0,0.0104,0.8133,0.7031,0.957,18,3,0,0.9141,0.0134,25,0.6,1,0.99,875,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,763,85,84,25,1,0,0,58,80,35,77,56,6,35,1,0,81,C-noN3
87,C,0,0.0102,0.8199,0.7095,0.9615,16,1,0,0.9142,0.0126,24,0.8,2,0.99,902,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,779,86,85,25,1,0,0,59,81,36,78,57,6,35,1,0,82,C-noN3
88,C,0,0.0096,0.8261,0.7158,0.9617,13,3,0,0.9046,0.0177,24,0.75,1,0.99,917,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,792,87,86,25,1,0,0,60,82,37,79,58,6,35,1,0,83,C-noN3
89,C,0,0.0112,0.8304,0.7208,0.9705,15,6,0,0.914,0.015,21,0.3636,3,0.99,934,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,807,88,87,25,1,0,0,61,83,37,80,59,6,35,1,0,84,C-noN3
90,C,0,0.0125,0.836,0.7268,0.9685,11,4,0,0.9092,0.0184,23,0.4,0,0.99,950,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,818,89,88,25,1,0,0,62,84,38,81,60,6,35,1,0,85,C-noN3
91,C,0,0.0147,0.8411,0.7325,0.9695,14,5,0,0.912,0.0173,21,0.375,1,0.99,966,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,832,90,89,25,1,0,0,63,85,38,82,61,6,35,1,0,86,C-noN3
92,C,0,0.0146,0.847,0.7386,0.9652,10,3,0,0.9181,0.0136,22,0.4286,1,0.99,981,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,842,91,90,25,1,0,0,64,86,39,83,62,6,35,1,0,87,C-noN3
93,C,0,0.0094,0.8532,0.745,0.9685,14,2,0,0.9141,0.015,23,0.5,0,0.99,1003,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,856,92,91,25,1,0,0,65,87,40,84,63,6,35,1,0,88,C-noN3
94,C,0,0.0094,0.8587,0.751,0.9688,14,3,0,0.9166,0.0144,24,0.5714,2,0.99,1025,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,870,93,92,25,1,0,0,66,88,41,85,64,6,35,1,0,89,C-noN3
95,C,0,0.0089,0.864,0.7568,0.9703,12,4,0,0.9174,0.0145,24,0.6,1,0.99,1043,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,882,94,93,25,1,0,0,67,89,42,86,65,6,35,1,0,90,C-noN3
96,C,0,0.0076,0.8693,0.7624,0.9755,15,3,0,0.9163,0.013,24,0.8,2,0.99,1066,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,897,95,94,25,1,0,0,68,90,43,87,66,6,35,1,0,91,C-noN3
97,C,0,0.0066,0.8754,0.7686,0.9755,15,2,0,0.9131,0.0178,24,0.6,1,0.99,1086,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,912,96,95,25,1,0,0,69,91,44,88,67,6,35,1,0,92,C-noN3
98,C,0,0.0125,0.879,0.7732,0.9775,15,5,0,0.9197,0.0136,25,0.4444,4,0.99,1106,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,927,97,96,25,1,0,0,70,92,45,89,68,6,35,1,0,93,C-noN3
99,C,0,0.0064,0.8848,0.7798,0.9797,14,1,0,0.9149,0.0153,22,0.6667,0,0.99,1127,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,941,98,97,25,1,0,0,71,93,46,90,69,6,35,1,0,94,C-noN3
100,C,0,0.0059,0.8897,0.7858,0.9775,10,3,0,0.9133,0.0164,23,0.4,0,0.99,1138,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,951,99,98,25,1,0,0,72,94,47,91,70,7,35,1,0,95,C-noN3
1,C,1,0.6066,0.3779,0.2937,0.0187,5,11,0,0.2389,0.2101,0,0.1667,9,0.598,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,C-noN3
2,C,1,0.5991,0.3788,0.2945,0.0437,7,10,2,0.2622,0.2532,0,0.1818,6,0.7332,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,12,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,C-noN3
3,C,1,0.5921,0.3838,0.2995,0.056,4,7,0,0.2623,0.3006,0,0.25,2,0.807,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,C-noN3
4,C,1,0.5976,0.3828,0.3005,0.0638,3,13,0,0.2989,0.3212,0,0.1481,12,0.8596,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,1,C-noN3
5,C,1,0.5894,0.3852,0.3037,0.0825,6,10,0,0.3196,0.3642,0,0.1905,6,0.97,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,25,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,C-noN3
